,stu_id,class,avg_s,avg,mon_count,top,time
4777,14510,0,3.794408284,8.37073170732,82.0,35.8558558559,73.0
4781,14516,0,4.14852086,12.3784615385,65.0,36.0720720721,9.0
4783,14522,0,3.454523522,9.18442105263,95.0,36.2882882883,32.0
4785,14528,0,3.506088993,9.23333333333,93.0,36.5045045045,62.0
4787,14532,0,3.187344633,4.75846153846,65.0,36.6486486486,70.0
4789,14534,0,5.685005903,10.492,100.0,36.7207207207,1.0
4791,14536,0,3.126449553,5.37884615385,52.0,36.7927927928,23.0
4793,14538,0,3.898300654,16.609375,32.0,36.8648648649,17.0
4795,14552,0,4.183435583,10.8682781457,151.0,37.3693693694,20.0
4799,14556,0,4.1782287,9.17808219178,73.0,37.5135135135,50.0
4801,14558,0,6.006454183,13.5773333333,75.0,37.5855855856,8.0
4805,14564,0,5.054225722,8.13529411765,68.0,37.8018018018,2.0
4807,14566,0,4.722414966,7.11100917431,109.0,37.8738738739,24.0
4809,14572,0,6.382490421,12.390625,96.0,38.3566314354,3.0
4811,14582,0,2.274538745,8.27857142857,42.0,38.3783783784,31.0
4813,14584,0,4.796545455,12.8,24.0,38.4504504505,14.0
4815,14588,0,3.4043,6.63972972973,37.0,38.5945945946,47.0
4819,14606,0,4.001002387,9.19152542373,59.0,39.2432432432,2.0
4821,14612,0,3.45952381,4.58913043478,46.0,39.4594594595,77.0
4823,14618,0,4.967125193,11.2152173913,46.0,39.6756756757,5.0
4825,14620,0,3.3935,5.11008403361,119.0,39.7477477477,14.0
4827,14630,0,3.410278592,6.5686746988,83.0,40.036036036,11.0
4829,14632,0,4.027184466,7.89553571429,112.0,40.1081081081,53.0
4831,14642,0,2.941982942,8.42692307692,26.0,40.4684684685,24.0
4833,14650,0,3.914329609,7.89860465116,43.0,40.7567567568,11.0
4835,14652,0,4.722120805,11.5145454545,55.0,40.8288288288,47.0
4837,14658,0,4.775989717,11.484375,64.0,0.636942675159,60.0
4839,14662,0,3.640997151,8.58461538462,39.0,0.891719745223,8.0
4841,14664,0,4.088981723,9.64507042254,71.0,1.01910828025,9.0
4843,14670,0,4.370276498,10.3520547945,73.0,1.40127388535,67.0
4845,14684,0,2.699365404,7.66268656716,67.0,2.29299363057,85.0
4847,14694,0,5.88290429,8.284,50.0,2.8025477707,9.0
4853,14710,0,4.173922261,5.4,67.0,3.63057324841,7.0
4855,14712,0,4.638490099,8.06105263158,95.0,3.75796178344,20.0
4857,14716,0,3.817195946,7.87058823529,17.0,4.0127388535,35.0
4859,14724,0,3.353471074,11.7821428571,28.0,4.52229299363,15.0
4865,14744,0,5.323429752,8.17014084507,71.0,5.66878980892,32.0
4867,14756,0,4.41459069,13.35,64.0,6.43312101911,45.0
4869,14758,0,4.760281294,8.63709677419,62.0,6.56050955414,7.0
4871,14760,0,4.213045603,7.55142857143,35.0,6.68789808917,56.0
4873,14762,0,4.713681885,17.5291666667,72.0,0.219587176109,7.0
4875,14766,0,3.722082067,19.3620689655,29.0,6.94267515924,16.0
4877,14772,0,2.756232339,10.0,18.0,7.32484076433,114.0
4879,14778,0,4.140478632,15.7925,40.0,7.70700636943,88.0
4881,14780,0,3.221382353,8.28518518519,27.0,7.83439490446,45.0
4883,14782,0,3.50030303,10.18,15.0,7.96178343949,37.0
4885,14794,0,3.816729858,5.48421052632,57.0,8.72611464968,5.0
4887,14798,0,4.424324324,11.7282051282,39.0,8.98089171975,2.0
4889,14802,0,4.151701754,7.05894736842,57.0,9.29936305732,9.0
4891,14810,0,3.597026699,4.746875,96.0,55.7243816254,98.0
4893,14814,0,5.715298869,16.4445783133,83.0,9.93630573248,25.0
4895,14816,0,4.725840708,11.1285714286,63.0,10.0636942675,23.0
4897,14824,0,4.18985258,12.1942857143,35.0,10.5732484076,54.0
4901,14828,0,4.340625,12.2970588235,34.0,10.8280254777,8.0
4905,14832,0,3.450477064,12.6511111111,45.0,11.0828025478,92.0
4907,14834,0,1.755891277,4.65,2.0,11.2101910828,6.0
4909,14836,0,2.658849057,6.04545454545,33.0,11.3375796178,70.0
4911,14842,0,4.618160714,12.6651162791,43.0,11.7197452229,6.0
4913,14854,0,5.971574642,7.85,32.0,12.4840764331,32.0
4915,14860,0,4.666915078,10.9956363636,110.0,12.8662420382,6.0
4917,14862,0,3.918587571,7.16960784314,102.0,12.9936305732,52.0
4921,14870,0,4.110736196,10.996,45.0,13.5031847134,4.0
4923,14882,0,3.609094737,6.675,48.0,14.1401273885,23.0
4925,14888,0,6.155271659,10.397826087,92.0,14.5222929936,2.0
4927,14890,0,4.861392931,10.6245614035,57.0,14.6496815287,14.0
4929,14894,0,3.819796238,7.67551724138,58.0,14.9044585987,13.0
4931,14902,0,3.877741935,10.279245283,53.0,15.4777070064,16.0
4933,14904,0,4.32768595,10.5942105263,95.0,15.6050955414,6.0
4935,14908,0,3.61734957,7.94565217391,46.0,15.8598726115,58.0
4937,14922,0,3.926033149,11.088,25.0,16.7515923567,85.0
4939,14924,0,5.061896552,7.09166666667,60.0,16.8789808917,1.0
4945,14932,0,4.527177097,6.26086956522,23.0,17.3885350318,167.0
4947,14936,0,4.48006006,7.57333333333,30.0,17.6433121019,23.0
4949,14940,0,3.995630551,8.52015503876,129.0,17.898089172,3.0
4951,14942,0,4.331256281,8.17843137255,51.0,18.025477707,8.0
4953,14950,0,4.700463576,7.72263888889,72.0,18.5350318471,64.0
4955,14956,0,2.726420188,9.37403508772,57.0,18.9171974522,11.0
4959,14966,0,4.124720395,11.525,72.0,19.5541401274,7.0
4961,14974,0,3.647937337,5.91219512195,82.0,20.0636942675,4.0
4963,14976,0,3.544652666,11.612,25.0,20.1910828025,31.0
4967,14986,0,2.501779497,12.5866666667,30.0,20.8280254777,120.0
4969,14988,0,2.520518909,7.57764705882,85.0,20.9554140127,9.0
4971,14990,0,4.14078853,6.28969072165,97.0,21.0828025478,29.0
4973,14998,0,4.327475248,8.65069565217,115.0,21.5923566879,74.0
4977,15012,0,3.904012579,4.75925925926,81.0,22.5477707006,19.0
4979,15020,0,3.979624309,9.42826086957,46.0,33.4158415842,73.0
4981,15022,0,4.09268595,11.3712121212,33.0,23.0573248408,24.0
4985,15044,0,3.427043796,8.96944444444,36.0,24.3312101911,61.0
4987,15050,0,4.085079576,10.3327272727,55.0,24.7133757962,12.0
4989,15060,0,3.374265809,7.52083333333,72.0,25.3503184713,4.0
4991,15092,0,3.691555834,9.93529411765,34.0,27.3885350318,43.0
4993,15094,0,3.675989446,11.275,28.0,27.5159235669,8.0
4995,15098,0,4.481146881,9.4140625,64.0,27.7707006369,25.0
4997,15110,0,3.521020408,8.44388059701,67.0,28.5987261146,32.0
4999,15120,0,4.391968992,7.44285714286,35.0,29.2356687898,12.0
5001,15122,0,4.582772512,5.82307692308,78.0,29.3630573248,44.0
5003,15146,0,3.04152027,9.26842105263,38.0,30.7643312102,48.0
5005,15148,0,3.494002217,6.87272727273,22.0,30.8917197452,28.0
5007,15150,0,3.409736347,6.28529411765,34.0,31.0191082803,49.0
5009,15156,0,4.07232816,7.45245901639,61.0,31.4012738854,34.0
5013,15172,0,2.269429735,7.27721518987,79.0,34.4059405941,36.0
5015,15174,0,5.627619699,7.96203703704,108.0,32.2929936306,6.0
5017,15186,0,4.313325183,9.25652173913,161.0,33.0573248408,52.0
5019,15192,0,5.33507431,15.6545454545,66.0,33.4394904459,49.0
5023,15204,0,2.656844106,9.08181818182,22.0,34.2675159236,18.0
5025,15208,0,3.088172589,6.46086956522,23.0,34.5222929936,29.0
5027,15212,0,3.60324515,8.87384615385,65.0,34.7770700637,10.0
5029,15216,0,2.682578548,7.2125,16.0,35.0318471338,19.0
5031,15218,0,4.418964497,10.3378787879,66.0,35.1592356688,12.0
5033,15224,0,2.778815461,5.82727272727,33.0,35.5414012739,73.0
5035,15226,0,4.548830275,12.59375,16.0,35.6687898089,6.0
5037,15230,0,3.883362283,5.73733333333,75.0,35.923566879,32.0
5039,15232,0,3.700689278,8.16129032258,62.0,36.050955414,20.0
5041,15244,0,4.350202977,5.37493333333,75.0,36.8152866242,31.0
5043,15246,0,3.521230769,15.1,40.0,36.9426751592,2.0
5045,15248,0,3.530358306,11.1617021277,47.0,37.0700636943,11.0
5047,15258,0,4.59177305,11.2324324324,111.0,37.7070063694,1.0
5049,15274,0,5.738218391,7.86666666667,141.0,0.307422046552,6.0
5051,15276,0,4.840645161,5.72156862745,204.0,0.395256916996,7.0
5053,15278,0,4.274100295,7.55,134.0,0.48309178744,1.0
5057,15308,0,4.986756238,7.02376237624,202.0,1.80061484409,14.0
5059,15312,0,4.185957162,7.17644230769,104.0,1.97628458498,100.0
5061,15314,0,4.205955556,7.4358974359,117.0,2.06411945542,29.0
5063,15316,0,5.100530035,10.8656862745,102.0,2.15195432587,9.0
5065,15326,0,2.845464548,8.67659574468,47.0,2.59112867809,59.0
5067,15328,0,3.104471545,6.21538461538,26.0,2.67896354853,37.0
5069,15342,0,3.869351536,6.2661971831,142.0,57.667844523,2.0
5071,15344,0,4.079393939,7.76428571429,196.0,3.29380764163,26.0
5073,15346,0,4.131372913,8.20504201681,119.0,3.38164251208,20.0
5075,15352,0,3.409205703,8.31907514451,173.0,3.64514712341,105.0
5077,15354,0,3.478194888,3.91363636364,44.0,3.73298199385,56.0
5081,15380,0,3.907688172,6.93571428571,140.0,4.87483530962,16.0
5083,15386,0,2.970715182,8.94583333333,48.0,5.13833992095,81.0
5085,15388,0,2.969648562,6.69444444444,36.0,5.22617479139,29.0
5087,15392,0,4.892439863,6.65765472313,307.0,5.40184453228,152.0
5089,15400,0,2.841428571,5.47125,80.0,5.75318401405,27.0
5097,15412,0,4.068702866,6.25652173913,207.0,6.28019323671,2.0
5101,15422,0,4.532886836,8.75930232558,172.0,6.63153271849,27.0
5103,15424,0,3.428004751,3.81785714286,84.0,6.71936758893,51.0
5105,15428,0,4.659545455,9.3244,100.0,6.89503732982,11.0
5107,15434,0,3.435722222,7.04482758621,87.0,7.15854194115,7.0
5109,15436,0,3.921838134,6.44951456311,103.0,35.396039604,59.0
5111,15438,0,4.431228407,9.43557692308,104.0,7.24637681159,10.0
5113,15440,0,2.198370536,7.99029126214,103.0,7.33421168204,52.0
5115,15442,0,4.108459384,9.61030927835,97.0,7.42204655248,26.0
5117,15446,0,4.616862745,5.87814569536,151.0,7.59771629337,32.0
5119,15448,0,5.43380597,8.96621621622,148.0,7.68555116381,3.0
5125,15464,0,4.107291339,7.00689655172,116.0,8.38823012736,52.0
5127,15468,0,3.958550247,7.7359223301,103.0,8.56389986825,46.0
5129,15476,0,4.52496945,5.87807017544,171.0,8.91523935002,24.0
5131,15478,0,5.091335269,10.3248076923,156.0,9.00307422047,109.0
5133,15492,0,4.155303371,4.73770491803,61.0,9.61791831357,12.0
5135,15498,0,3.514583715,8.59569892473,93.0,9.8814229249,14.0
5137,15502,0,3.107748634,10.0558139535,43.0,10.0570926658,21.0
5139,15510,0,3.840716511,6.475,12.0,10.3205972771,23.0
5141,15512,0,4.307253788,6.43968253968,126.0,10.4084321476,21.0
5143,15514,0,3.923104612,8.90537634409,93.0,10.496267018,6.0
5145,15532,0,4.043823088,10.0691729323,133.0,11.286780852,41.0
5147,15536,0,3.56319403,9.31333333333,105.0,11.4624505929,51.0
5149,15538,0,3.758410915,6.59752066116,121.0,11.5502854633,89.0
5151,15540,0,4.205458377,8.05909803922,255.0,11.6381203338,15.0
5153,15544,0,6.350309735,7.21535580524,267.0,11.8137900747,4.0
5155,15552,0,3.120984655,5.64166666667,72.0,12.1651295564,71.0
5157,15560,0,3.588106355,8.42752293578,109.0,12.5164690382,136.0
5159,15562,0,4.904545455,7.44757575758,264.0,12.6043039087,27.0
5161,15568,0,5.151924939,6.06481481481,108.0,12.86780852,32.0
5165,15580,0,5.917721239,7.69655172414,29.0,13.3948177426,32.0
5167,15588,0,3.983908629,6.38037383178,107.0,13.7461572244,9.0
5169,15590,0,4.807082569,7.81832258065,155.0,13.8339920949,3.0
5171,15594,0,6.02494705,7.59663865546,119.0,14.0096618357,11.0
5173,15596,0,4.52615727,8.40381679389,131.0,14.0974967062,114.0
5175,15598,0,4.204457831,7.53155339806,206.0,14.1853315766,14.0
5177,15606,0,5.057233202,10.03656,125.0,14.5366710584,20.0
5181,15610,0,3.981355372,17.3719298246,57.0,14.7123407993,8.0
5183,15612,0,3.771239496,11.2180555556,72.0,14.8001756697,2.0
5185,15618,0,4.8638041,9.74198473282,131.0,15.0636802811,15.0
5187,15626,0,3.609279503,7.88783783784,74.0,15.3271848924,27.0
5189,15632,0,3.804683099,4.82,60.0,15.5906895037,81.0
5191,15634,0,3.99420979,6.06666666667,39.0,15.6785243742,23.0
5193,15640,0,3.046089466,6.87777777778,72.0,15.9420289855,31.0
5195,15642,0,3.425218978,7.98021978022,91.0,16.029863856,25.0
5197,15648,0,4.293149606,12.3473214286,112.0,16.2933684673,5.0
5199,15672,0,1.789541667,5.50689655172,29.0,17.3473869126,27.0
5201,15682,0,4.59384106,5.79027027027,148.0,17.7865612648,27.0
5203,15686,0,4.782151394,7.17053435115,131.0,17.9622310057,2.0
5205,15692,0,3.869387097,7.55243902439,82.0,18.1379007466,26.0
5207,15694,0,4.066465638,7.81905263158,95.0,18.225735617,31.0
5209,15698,0,5.966966618,8.9636746988,166.0,18.3135704875,4.0
5211,15700,0,4.036306533,5.76666666667,123.0,18.4014053579,98.0
5213,15708,0,4.22613577,4.56388888889,108.0,18.7527448397,14.0
5215,15712,0,3.650612903,6.91063829787,94.0,18.9284145806,16.0
5217,15716,0,4.980419708,10.34176,125.0,19.1040843215,13.0
5219,15722,0,3.635765878,7.09422764228,123.0,19.3675889328,8.0
5221,15728,0,2.051242673,13.4333333333,6.0,19.6310935441,93.0
5223,15736,0,1.60933222,7.246,100.0,19.9824330259,56.0
5225,15746,0,4.514244742,5.80280373832,107.0,20.4216073781,15.0
5227,15752,0,4.304876141,8.46794871795,78.0,20.6851119895,28.0
5229,15754,0,4.079338235,8.2475862069,145.0,20.7729468599,2.0
5233,15760,0,3.66189008,8.75853658537,82.0,21.0364514712,6.0
5235,15766,0,4.489154079,11.5215686275,153.0,21.2999560826,12.0
5237,15770,0,5.54257485,5.10019607843,102.0,21.4756258235,16.0
5241,15774,0,5.654030418,6.31791044776,134.0,21.6512955643,18.0
5243,15778,0,4.063914894,7.94094488189,127.0,21.8269653052,43.0
5245,15788,0,2.211325648,3.98,60.0,22.2661396574,4.0
5247,15794,0,3.428311445,6.08775510204,147.0,22.5296442688,25.0
5251,15812,0,3.431442688,9.35404494382,89.0,23.3201581028,20.0
5253,15836,0,2.720498489,7.77169811321,53.0,24.3741765481,56.0
5255,15840,0,3.049190341,11.0297260274,73.0,24.549846289,116.0
5257,15854,0,3.766919192,4.904,25.0,25.1646903821,29.0
5259,15858,0,3.745904437,5.13768115942,69.0,36.8811881188,16.0
5261,15860,0,4.134459975,5.39512195122,82.0,25.340360123,92.0
5263,15878,0,4.914272076,10.8995151515,165.0,26.0430390865,27.0
5265,15882,0,4.530909091,6.34825581395,172.0,26.2187088274,74.0
5267,15890,0,5.662359551,9.02611111111,180.0,0.515463917526,60.0
5269,15894,0,4.081497462,12.0422222222,45.0,26.6578831796,58.0
5271,15902,0,3.070271399,10.3894736842,57.0,27.0092226614,51.0
5273,15904,0,4.796252465,7.175,132.0,27.0970575318,19.0
5275,15912,0,4.363293173,8.4654028436,211.0,27.4483970136,20.0
5277,15920,0,3.892908367,5.71369863014,73.0,27.7997364954,49.0
5279,15926,0,5.242581169,7.40709219858,141.0,28.0632411067,12.0
5281,15930,0,3.390119332,4.95384615385,39.0,28.2389108476,34.0
5283,15938,0,5.187136691,8.8724137931,29.0,28.5902503294,11.0
5287,15956,0,2.216977077,12.665,20.0,29.3807641634,56.0
5289,15958,0,5.421630094,16.9719298246,57.0,29.4685990338,13.0
5291,15962,0,5.266920415,13.2606060606,66.0,29.6442687747,6.0
5295,15994,0,4.444632353,10.7843478261,115.0,31.0496267018,12.0
5299,16002,0,6.010365682,8.62966101695,236.0,31.4009661836,12.0
5301,16006,0,3.860086313,4.85515050167,299.0,31.5766359245,28.0
5303,16010,0,3.809131238,7.115,60.0,31.7523056653,65.0
5305,16020,0,4.767325905,12.926,50.0,32.1914800176,8.0
5307,16022,0,3.047971014,6.87971014493,69.0,32.279314888,24.0
5309,16024,0,3.625576923,6.0170212766,94.0,32.3671497585,118.0
5311,16032,0,4.153741794,6.32178217822,101.0,32.7184892402,115.0
5313,16042,0,4.047572193,4.72602739726,73.0,33.1576635924,81.0
5315,16044,0,4.168523316,9.22142857143,126.0,33.2454984629,78.0
5317,16052,0,3.609729412,7.33380645161,155.0,33.5968379447,36.0
5319,16056,0,3.511129848,6.17122302158,139.0,33.7725076856,25.0
5321,16060,0,4.436274131,5.84129353234,201.0,60.2826855124,14.0
5323,16062,0,4.94260274,7.13081871345,171.0,33.9481774264,4.0
5325,16064,0,4.474479339,6.25828571429,175.0,34.0360122969,9.0
5327,16066,0,4.481223404,12.4698113208,53.0,34.1238471673,20.0
5329,16070,0,3.673736655,10.3436986301,73.0,34.2995169082,15.0
5331,16082,0,3.16044592,6.9408045977,174.0,34.7386912604,247.0
5333,16098,0,4.287091837,6.07093023256,172.0,35.441370224,41.0
5335,16104,0,5.463411765,5.03661670236,467.0,35.7048748353,78.0
5337,16124,0,3.419888535,6.9650273224,183.0,36.5832235397,43.0
5339,16126,0,3.885306667,10.5443037975,79.0,36.6710584102,26.0
5341,16128,0,3.42631016,10.9759259259,54.0,36.7588932806,43.0
5343,16130,0,6.426403509,16.6483870968,124.0,36.8467281511,10.0
5345,16134,0,4.457178503,14.7526923077,52.0,37.022397892,8.0
5347,16142,0,5.605923695,10.061878453,181.0,37.3737373737,1.0
5349,16154,0,3.643618158,4.04270072993,137.0,37.9007465964,48.0
5351,16156,0,4.602505519,9.12824074074,216.0,37.3762376238,35.0
5353,16162,0,4.979726027,12.1,100.0,38.1642512077,26.0
5355,16166,0,4.362703818,8.17934782609,92.0,38.3399209486,126.0
5357,16170,0,3.676716867,6.92188340807,223.0,38.5155906895,4.0
5359,16174,0,4.056708861,6.4112195122,123.0,38.6912604304,26.0
5361,16176,0,4.39965035,6.89202614379,153.0,38.7790953008,7.0
5363,16186,0,3.547727273,10.0891891892,37.0,39.2182696531,61.0
5365,16188,0,4.446469194,18.9108695652,46.0,39.3061045235,7.0
5367,16194,0,2.097826797,4.80416666667,24.0,39.5696091348,84.0
5371,16202,0,4.728155172,10.5764705882,17.0,0.538525269263,5.0
5373,16204,0,4.550905045,8.11896551724,58.0,0.621375310688,14.0
5375,16206,0,4.691159601,7.26990291262,103.0,0.704225352113,17.0
5377,16214,0,3.795761589,9.84482758621,29.0,1.03562551781,15.0
5379,16218,0,4.305104167,5.29322033898,59.0,1.20132560066,10.0
5381,16224,0,3.916714083,4.3275862069,29.0,1.44987572494,21.0
5383,16230,0,3.971258604,7.00483870968,62.0,1.69842584921,26.0
5385,16236,0,5.660173502,11.7147368421,57.0,1.94697597349,28.0
5387,16242,0,3.213299889,9.04375,16.0,2.19552609776,253.0
5389,16252,0,4.458007663,8.97704918033,61.0,2.60977630489,55.0
5391,16256,0,2.541547619,6.72916666667,72.0,2.77547638774,29.0
5393,16262,0,2.820870021,6.564,50.0,3.02402651201,110.0
5395,16266,0,4.20450253,6.434,50.0,3.18972659486,21.0
5397,16278,0,2.973774834,4.45,60.0,3.68682684341,20.0
5399,16280,0,3.933040936,8.74666666667,54.0,3.76967688484,178.0
5401,16290,0,4.098660436,9.65176470588,51.0,4.18392709196,73.0
5403,16300,0,3.578662316,13.8666666667,15.0,4.59817729909,1.0
5405,16302,0,3.522007648,8.81617021277,47.0,4.68102734051,101.0
5407,16304,0,3.172056921,8.58076923077,26.0,4.76387738194,81.0
5409,16318,0,3.20808933,8.12040816327,49.0,5.34382767191,170.0
5411,16324,0,5.082884615,10.1511627907,43.0,5.59237779619,16.0
5413,16342,0,3.69642487,13.7901639344,61.0,6.33802816901,8.0
5415,16344,0,3.978707627,8.10754716981,53.0,6.42087821044,35.0
5417,16358,0,4.620747218,6.12307692308,26.0,7.00082850041,8.0
5419,16360,0,3.951681261,7.24693877551,49.0,7.08367854184,31.0
5421,16362,0,4.76972973,7.44523809524,42.0,7.16652858326,38.0
5425,16366,0,3.92182243,10.085890411,73.0,7.33222866611,7.0
5427,16376,0,4.926555891,11.3306666667,75.0,7.74647887324,31.0
5429,16382,0,4.401836735,13.3463414634,82.0,7.99502899751,72.0
5435,16402,0,3.53118932,12.6109589041,73.0,8.82352941176,6.0
5437,16414,0,5.546974063,7.20606060606,33.0,9.32062966031,8.0
5439,16418,0,4.225654362,6.984375,32.0,9.48632974316,3.0
5441,16420,0,3.61278607,14.16,42.0,9.56917978459,35.0
5443,16424,0,3.76620155,8.80404040404,99.0,9.73487986744,3.0
5445,16428,0,3.811806167,3.95666666667,30.0,9.90057995029,105.0
5447,16440,0,4.173691756,10.7370967742,62.0,10.3976801988,2.0
5451,16446,0,2.152191011,6.12777777778,36.0,10.6462303231,34.0
5453,16448,0,4.49319209,10.1060606061,99.0,10.7290803645,8.0
5455,16450,0,4.255599078,13.0391891892,74.0,10.811930406,4.0
5457,16462,0,3.74617284,8.78026315789,76.0,11.3090306545,34.0
5459,16466,0,3.920956522,7.2002739726,73.0,11.4747307374,24.0
5461,16468,0,4.421218274,11.8152631579,57.0,11.5575807788,16.0
5465,16476,0,4.309957895,8.5064,50.0,11.8889809445,17.0
5467,16480,0,4.550706402,9.648,50.0,12.0546810273,31.0
5469,16484,0,4.368231707,7.06588235294,85.0,12.2203811102,15.0
5471,16488,0,4.801475694,9.48764044944,89.0,12.386081193,5.0
5475,16494,0,4.344227799,6.07669902913,103.0,12.6346313173,25.0
5477,16500,0,4.205762898,6.28679245283,53.0,12.8831814416,5.0
5481,16540,0,4.599623656,5.53513513514,74.0,14.5401822701,13.0
5483,16548,0,4.339882747,11.1777777778,36.0,14.8715824358,22.0
5485,16550,0,4.957368421,7.56551724138,29.0,14.9544324772,3.0
5487,16556,0,4.49114343,5.0368,125.0,15.2029826015,19.0
5491,16568,0,4.042566138,7.61071428571,28.0,15.70008285,52.0
5493,16580,0,4.138679549,10.0440677966,59.0,16.1143330572,17.0
5495,16584,0,6.449521531,8.24827586207,87.0,16.28003314,2.0
5497,16596,0,4.491342513,22.1130434783,23.0,16.6942833471,5.0
5499,16604,0,3.546071429,7.90833333333,48.0,17.0256835128,132.0
5501,16608,0,3.827799511,5.9,34.0,17.1085335543,22.0
5503,16612,0,4.10643787,9.48139534884,43.0,39.3564356436,48.0
5505,16614,0,4.506083172,8.54605263158,76.0,17.2742336371,234.0
5507,16620,0,5.852012012,10.8772093023,43.0,17.5227837614,11.0
5509,16630,0,5.381993281,12.6781818182,55.0,17.9370339685,18.0
5511,16634,0,3.489633028,7.99259259259,54.0,18.1027340514,12.0
5513,16636,0,4.901703822,10.3111111111,81.0,18.1855840928,63.0
5515,16648,0,3.923531532,8.1,30.0,18.6826843413,26.0
5517,16652,0,4.308573693,7.71333333333,30.0,18.8483844242,111.0
5519,16656,0,4.825204678,6.05675675676,37.0,19.014084507,82.0
5521,16658,0,3.782692998,12.2542857143,70.0,19.0969345485,136.0
5523,16668,0,5.153904924,13.8842519685,127.0,19.5111847556,26.0
5525,16672,0,3.534311649,11.0836734694,49.0,19.6768848384,23.0
5527,16674,0,3.052926829,14.0862068966,29.0,19.7597348799,65.0
5529,16676,0,3.65732342,6.50377358491,53.0,19.8425849213,13.0
5531,16680,0,3.927568882,10.572972973,37.0,20.0082850041,6.0
5533,16688,0,4.930220441,11.4405405405,37.0,20.3396851698,23.0
5535,16702,0,4.19344697,10.7289473684,38.0,20.9196354598,22.0
