stu_id,avg_s,avg_c,mon_count_c,topN,times
14078,4.772471591,11.33461538,26.0,20.6871609403,76.0
14079,5.411303462,8.438888889,54.0,20.7233273056,14.0
14080,4.020433705,8.256,50.0,20.7594936709,69.0
14081,5.039646643,9.273195876,97.0,20.7956600362,87.0
14082,4.405490716,9.184536082,97.0,20.8318264014,50.0
14083,4.264573003,9.52037037,54.0,20.8679927667,0.0
14094,4.552185185,9.562264151,106.0,21.2658227848,65.0
14095,4.77540107,7.48097166,247.0,21.3019891501,23.0
14100,5.03582878,8.032407407,108.0,21.5189873418,142.0
14101,5.182404255,6.057615894,151.0,21.5551537071,110.0
14102,4.998136247,12.30372671,161.0,21.5913200723,31.0
14103,5.038251121,9.19943128,211.0,21.6274864376,29.0
14108,4.228814286,11.61196581,117.0,21.808318264,51.0
14109,3.911082192,9.454117647,85.0,21.8444846293,14.0
14110,4.94672326,12.4,165.0,21.8806509946,44.0
14111,5.511802935,11.56697248,109.0,21.9168173599,12.0
14112,5.024843049,11.47147059,34.0,21.9529837251,36.0
14113,5.094421769,6.8125,24.0,21.9891500904,1.0
14122,5.222280702,7.7609375,128.0,22.2423146474,24.0
14123,5.625168776,7.773611111,72.0,22.2784810127,20.0
14126,4.824411326,8.055737705,122.0,22.3869801085,15.0
14127,6.402313625,10.19849624,133.0,22.4231464738,0.0
14130,5.201214188,12.22241379,58.0,22.5316455696,15.0
14131,4.859117291,10.0902439,82.0,22.5678119349,64.0
14170,4.220636042,9.525151515,66.0,23.9783001808,40.0
14171,4.217511628,6.75862069,29.0,24.0144665461,0.0
14178,2.653219645,7.3428,50.0,24.2676311031,36.0
14179,3.106860158,5.683333333,24.0,24.3037974684,95.0
14192,3.064058577,6.992156863,51.0,24.773960217,84.0
14193,4.424392387,5.072891566,83.0,24.8101265823,52.0
14210,5.235810811,14.03823529,102.0,30.2955665025,0.0
14211,3.744545455,11.10777778,45.0,30.5418719212,0.0
14226,3.860549273,11.18512195,82.0,25.931283906,18.0
14227,3.425895118,9.425735294,136.0,25.9674502712,8.0
14228,3.312243243,11.34390244,41.0,26.0036166365,23.0
14229,4.457703349,7.427272727,33.0,26.0397830018,3.0
14232,3.494065041,9.1,23.0,26.1482820976,43.0
14233,3.626,7.88,8.0,26.1844484629,20.0
14234,3.20622449,10.87428571,35.0,26.2206148282,16.0
14235,3.966570842,6.965625,32.0,26.2567811935,28.0
14240,4.151125,6.637931034,174.0,26.4376130199,32.0
14241,4.19397541,7.136347826,230.0,26.4737793852,74.0
14244,3.271214099,5.338709677,62.0,26.582278481,69.0
14245,4.033144476,5.1625,96.0,26.6184448463,117.0
14256,4.615537757,14.31333333,60.0,27.0162748644,9.0
14257,5.248249258,11.4890411,73.0,27.0524412297,0.0
14262,4.288879599,7.796610169,59.0,27.2332730561,11.0
14263,4.545048232,4.451714286,105.0,27.2694394213,62.0
14268,4.848911565,6.958219178,146.0,27.4502712477,0.0
14269,4.8176,7.223255814,86.0,27.486437613,0.0
14270,6.227297297,11.32073684,190.0,27.5226039783,20.0
14271,6.235077519,8.733913043,115.0,27.5587703436,13.0
14272,5.843633094,9.364380531,226.0,27.5949367089,25.0
14273,5.589847328,8.053875969,129.0,27.6311030741,25.0
14278,3.895927476,5.735609756,41.0,27.8119349005,19.0
14279,4.339201995,4.792592593,54.0,27.8481012658,9.0
14282,4.023531114,3.908695652,23.0,27.9566003617,68.0
14283,3.247205624,6.5125,32.0,27.9927667269,9.0
14284,4.222386364,10.86206897,29.0,28.0289330922,9.0
14285,4.10945098,9.135185185,54.0,28.0650994575,0.0
14288,2.057131148,8.261538462,52.0,28.1735985533,64.0
14289,2.135017794,5.038636364,44.0,28.2097649186,62.0
14306,4.551567489,10.18529412,68.0,28.7522603978,72.0
14307,4.524584139,13.28333333,36.0,28.7884267631,0.0
14308,3.587014028,14.38946237,93.0,28.8245931284,10.0
14309,3.447642487,16.39692308,39.0,28.8607594937,0.0
14326,4.400375,8.865333333,150.0,29.4755877034,26.0
14327,4.06283105,5.365771812,149.0,29.5117540687,14.0
14332,3.671105991,8.102702703,111.0,29.6925858951,44.0
14333,3.476351502,6.589230769,117.0,29.7287522604,3.0
14334,3.608888889,12.49351351,37.0,29.7649186257,11.0
14335,3.954096229,9.207032967,91.0,29.801084991,0.0
14338,3.361658291,8.039534884,43.0,29.9095840868,52.0
14339,3.441681034,5.116129032,124.0,29.9457504521,18.0
14342,3.629198718,10.03225806,31.0,30.0542495479,13.0
14343,3.566855792,3.504761905,42.0,30.0904159132,59.0
14356,4.328635579,10.57017544,171.0,30.5605786618,4.0
14357,5.188498169,9.734343434,99.0,30.5967450271,19.0
14358,4.672542595,13.20920354,113.0,30.6329113924,20.0
14359,6.108936709,11.17556818,176.0,30.6690777577,18.0
14366,4.371323988,5.871076923,325.0,30.9222423146,14.0
14367,4.901744422,6.258974359,195.0,30.9584086799,26.0
14378,4.952871901,9.46446281,121.0,31.356238698,8.0
14379,6.812019231,14.47403846,104.0,31.3924050633,0.0
14380,4.816950998,10.74102564,39.0,31.4285714286,35.0
14381,6.178284024,9.879569892,93.0,31.4647377939,0.0
14388,5.483476027,8.93125,80.0,31.7179023508,33.0
14389,6.602260062,6.880188679,106.0,31.7540687161,40.0
14390,4.974666667,9.398780488,246.0,31.7902350814,5.0
14391,5.249340278,9.712723577,246.0,31.8264014467,0.0
14394,2.974962742,6.175342466,146.0,31.9349005425,27.0
14395,4.235197368,5.519083969,131.0,31.9710669078,60.0
14404,3.354852713,9.257142857,42.0,32.2965641953,19.0
14405,3.295431953,8.239285714,56.0,32.3327305606,50.0
14408,3.352076412,12.01071429,56.0,32.4412296564,28.0
14409,3.070141066,8.690208333,48.0,32.4773960217,24.0
14418,6.261157407,10.78478261,138.0,32.7305605787,0.0
14419,5.408810573,10.76153846,91.0,32.7667269439,0.0
14430,5.511370656,9.564150943,53.0,33.164556962,0.0
14431,5.909955357,10.75875,80.0,33.2007233273,6.0
14436,5.921877729,11.83880597,67.0,33.3815551537,12.0
14437,5.564197531,10.12631579,38.0,33.417721519,0.0
14440,4.846406844,13.17901235,81.0,33.5262206148,3.0
14441,4.366816,9.63877551,98.0,33.5623869801,10.0
14442,4.199357367,11.85333333,45.0,33.5985533454,117.0
14443,3.742270408,9.912765957,47.0,33.6347197107,103.0
14444,4.596656761,9.777966102,59.0,33.6708860759,1.0
14445,5.35045045,13.53333333,60.0,33.7070524412,7.0
14456,4.956334405,12.58875,64.0,34.1048824593,0.0
14457,4.517365079,11.834375,128.0,34.1410488246,0.0
14462,4.634152047,4.930882353,68.0,34.321880651,10.0
14463,4.094133489,4.99375,32.0,34.3580470163,24.0
14464,4.20117284,9.957142857,49.0,34.3942133816,34.0
14465,3.119869494,5.8,24.0,34.4303797468,13.0
14468,4.828413043,10.41451613,62.0,34.5388788427,16.0
14469,4.345919629,10.085,40.0,34.575045208,52.0
14474,4.587608025,11.66666667,33.0,34.7558770344,44.0
14475,4.751116928,11.60181818,55.0,34.7920433996,22.0
14478,3.765035336,9.303669725,109.0,34.9005424955,12.0
14479,4.584015152,9.395853659,41.0,34.9367088608,0.0
14480,3.674671446,13.06811111,90.0,34.972875226,10.0
14481,4.471682927,11.84927536,69.0,35.0090415913,0.0
14488,3.935882353,8.7375,40.0,35.2622061483,13.0
14489,6.390220994,11.60806452,62.0,35.2983725136,9.0
14518,4.059281828,9.96875,32.0,36.2748643761,34.0
14519,5.045406824,7.292372881,177.0,36.3110307414,9.0
14520,2.084867374,5.603846154,52.0,36.3471971067,73.0
14521,2.703411371,5.583333333,36.0,36.383363472,53.0
14524,3.57495935,8.49045977,87.0,36.4918625678,53.0
14525,4.699283668,10.78356164,73.0,36.5280289331,6.0
14526,4.188686244,7.61765625,64.0,36.5641952984,15.0
14527,4.524383202,9.315789474,76.0,36.6003616637,2.0
14540,4.783837209,9.363636364,77.0,37.0705244123,4.0
14541,4.020775862,6.285294118,34.0,37.1066907776,5.0
14542,3.787304217,12.76086957,23.0,37.1428571429,106.0
14543,4.587482838,6.010759494,158.0,37.1790235081,66.0
14548,3.579925595,6.334210526,38.0,37.3598553345,41.0
14549,3.275462428,4.963013699,73.0,37.3960216998,79.0
14550,3.905891089,7.249425287,87.0,37.4321880651,4.0
14551,4.141538462,9.588888889,90.0,37.4683544304,0.0
14574,3.964635417,8.154666667,45.0,38.2278481013,27.0
14575,4.230536332,5.470731707,41.0,38.2640144665,34.0
14576,2.554283854,11.89310345,29.0,38.3001808318,38.0
14577,2.577883311,9.280851064,47.0,38.3363471971,40.0
14590,4.963292434,12.18333333,30.0,38.8065099458,14.0
14591,4.224486607,7.677777778,9.0,38.842676311,2.0
14594,3.797025172,14.50163934,61.0,38.9511754069,46.0
14595,3.522511628,5.997777778,45.0,38.9873417722,36.0
14596,3.363689482,19.757,40.0,39.0235081374,62.0
14597,4.23855615,16.8456338,71.0,39.0596745027,18.0
14608,4.161127451,9.391240876,137.0,39.4575045208,2.0
14609,6.024888889,9.168862275,167.0,39.4936708861,0.0
14610,2.524334038,4.718072289,83.0,39.5298372514,57.0
14611,2.708721805,5.327037037,108.0,39.5660036166,75.0
14614,4.57429932,9.813636364,44.0,39.6745027125,17.0
14615,5.989601594,8.225853659,164.0,39.7106690778,0.0
14622,3.807023622,7.447236181,199.0,39.9638336347,12.0
14623,3.308654292,7.970081967,244.0,40.0,1.0
14626,4.01473342,9.061538462,169.0,40.0361663653,86.0
14627,4.800951638,11.28305263,190.0,40.0723327306,0.0
14634,3.192126499,7.497826087,138.0,40.3254972875,9.0
14635,3.282613757,7.590076336,131.0,40.3616636528,18.0
14638,4.766828829,12.89081633,98.0,40.4701627486,35.0
14639,4.254767442,8.634303797,158.0,40.5063291139,18.0
14640,4.848856383,6.672727273,33.0,40.5424954792,6.0
14641,4.107877238,9.773469388,49.0,40.5786618445,2.0
14644,5.050022124,7.374285714,35.0,40.6871609403,6.0
14645,4.347538071,9.410344828,58.0,40.7233273056,8.0
14646,4.343665339,7.284615385,26.0,40.7594936709,15.0
14647,4.068194444,6.607142857,56.0,40.7956600362,39.0
14648,4.120167095,12.85194805,77.0,40.8318264014,144.0
14649,3.987765205,21.14098361,61.0,40.8679927667,72.0
14654,3.601956882,11.45576923,52.0,0.384122919334,87.0
14655,3.903185732,9.821621622,74.0,0.44814340589,36.0
14656,3.555478261,5.986666667,30.0,0.512163892446,11.0
14657,3.70418239,7.280645161,31.0,0.576184379001,8.0
14666,3.970603175,10.84226804,97.0,1.152368758,237.0
14667,3.862241758,11.39669421,121.0,1.21638924456,99.0
14672,4.320661871,12.15714286,35.0,1.53649167734,38.0
14673,4.352279793,14.30238095,42.0,1.60051216389,0.0
14674,4.138553616,11.64894309,123.0,1.66453265045,7.0
14675,4.909512195,16.02264151,53.0,1.728553137,0.0
14676,3.348416834,14.76236559,93.0,1.79257362356,18.0
14677,3.446423983,12.2328125,128.0,1.85659411012,9.0
14678,3.892267206,7.947826087,69.0,1.92061459667,120.0
14679,4.26231441,10.56666667,60.0,1.98463508323,36.0
14682,4.414235075,9.397260274,146.0,2.17669654289,6.0
14683,4.270086705,13.24173228,127.0,2.24071702945,6.0
14686,4.257291066,11.50877193,57.0,2.43277848912,0.0
14687,4.048670121,12.04313725,51.0,2.49679897567,0.0
14688,4.365948407,14.03356164,73.0,0.130208333333,22.0
14689,4.692073171,8.38172043,186.0,0.173611111111,12.0
14690,4.802897196,10.76103896,77.0,2.56081946223,23.0
14691,4.737702703,12.47857143,56.0,2.62483994878,20.0
14692,5.20421978,11.55873016,63.0,2.68886043534,9.0
14693,6.607507692,11.87826087,46.0,2.7528809219,23.0
14700,7.615714286,16.46901408,142.0,3.26504481434,0.0
14701,7.5254,20.70454545,44.0,3.3290653009,0.0
14702,6.401366667,13.60465116,43.0,38.5192766974,17.0
14703,5.930574887,6.543877551,49.0,38.5533947458,18.0
14714,2.847214953,7.4125,56.0,3.9052496799,50.0
14715,3.788857143,8.667567568,37.0,3.96927016645,4.0
14720,3.836120556,9.212676056,71.0,4.28937259923,78.0
14721,3.513391655,8.449859155,71.0,4.35339308579,130.0
14722,3.555881262,11.62631579,19.0,4.41741357234,75.0
14723,3.963154246,7.918518519,27.0,4.4814340589,172.0
14734,5.254519231,11.9582,100.0,5.18565941101,40.0
14735,4.605102041,15.37083333,72.0,5.24967989757,4.0
14736,5.725651042,9.607936508,63.0,32.2660098522,108.0
14737,6.285185185,10.37142857,49.0,32.5123152709,38.0
14748,5.213514377,11.74590164,61.0,5.95390524968,10.0
14749,5.751533019,16.34047619,42.0,6.01792573624,0.0
14750,4.218053797,10.916,25.0,6.08194622279,8.0
14751,4.630329381,9.62,65.0,6.14596670935,0.0
14768,4.389544808,11.57758621,58.0,7.10627400768,49.0
14769,4.819372294,7.4453125,64.0,7.17029449424,2.0
14770,4.782946429,11.34242424,66.0,7.23431498079,88.0
14771,6.568050314,9.810724638,69.0,7.29833546735,33.0
14776,4.290792079,5.110344828,29.0,7.61843790013,39.0
14777,3.974306569,5.332183908,87.0,7.68245838668,11.0
14790,4.053255361,7.095652174,23.0,8.51472471191,0.0
14791,3.711754967,8.585185185,27.0,8.57874519846,0.0
14792,4.182079723,8.556346154,52.0,8.64276568502,0.0
14793,3.813045775,12.77953488,43.0,8.70678617157,0.0
14796,4.377505155,9.5875,72.0,8.89884763124,28.0
14797,4.404869281,8.565217391,23.0,8.9628681178,14.0
14800,4.287383966,12.07708333,48.0,9.21895006402,15.0
14801,4.669626168,14.8,27.0,9.28297055058,0.0
14806,4.626171875,8.711186441,59.0,9.60307298335,47.0
14807,5.037403846,9.673142857,70.0,9.66709346991,69.0
14808,4.105544413,7.576923077,39.0,9.73111395647,50.0
14809,3.540965795,12.83333333,30.0,9.79513444302,9.0
14822,4.19192446,13.3725,40.0,10.4993597951,0.0
14823,5.21720339,14.01692308,65.0,10.5633802817,0.0
14840,2.589268585,7.624324324,37.0,11.6517285531,100.0
14841,2.812643229,10.94074074,27.0,11.7157490397,72.0
14844,5.20418259,6.92952381,105.0,11.9078104994,34.0
14845,4.415279642,6.910204082,147.0,11.9718309859,6.0
14846,7.44701275,12.25714286,98.0,12.0358514725,23.0
14847,6.060150659,9.670212766,47.0,12.099871959,22.0
14848,4.593188623,11.48194444,72.0,12.1638924456,26.0
14849,4.718734694,11.47818182,55.0,12.2279129321,5.0
14852,3.947193676,9.698125,64.0,12.4199743918,50.0
14853,3.686903073,10.36589744,78.0,12.4839948784,0.0
14866,4.071629213,11.86538462,78.0,13.3162612036,2.0
14867,3.728192488,13.05957447,47.0,13.3802816901,6.0
14868,3.504501992,8.096428571,28.0,13.4443021767,80.0
14869,3.730361702,7.428571429,14.0,13.5083226633,37.0
14872,3.408685065,7.133333333,42.0,13.7003841229,8.0
14873,3.733542781,6.463888889,36.0,13.7644046095,2.0
14874,4.296545106,9.875862069,29.0,13.828425096,64.0
14875,4.537263969,7.087719298,57.0,13.8924455826,5.0
14876,2.855197169,6.023076923,13.0,32.7586206897,65.0
14877,3.67981982,4.483544304,79.0,33.0049261084,66.0
14884,4.819026549,8.975172414,87.0,14.3405889885,2.0
14885,5.060792453,7.830232558,43.0,14.404609475,0.0
14892,3.395756014,11.94827586,58.0,14.8527528809,28.0
14893,3.905788462,10.58444444,45.0,14.9167733675,19.0
14912,5.405949612,8.4375,88.0,16.1971830986,10.0
14913,5.626095041,9.663953488,86.0,16.2612035851,0.0
14916,3.441493429,8.573076923,52.0,16.4532650448,22.0
14917,3.335182073,6.219230769,52.0,16.5172855314,25.0
14918,4.222094508,7.889147287,129.0,16.5813060179,39.0
14919,4.878608964,5.338059701,134.0,16.6453265045,38.0
14920,3.648954041,13.4,41.0,16.709346991,22.0
14921,4.709633174,16.67241379,29.0,16.7733674776,0.0
14946,4.681097993,7.35915493,71.0,18.3738796415,12.0
14947,5.280066138,6.05974026,77.0,18.437900128,17.0
14952,2.886094276,7.427586207,29.0,18.7580025608,49.0
14953,2.687871878,14.53275862,29.0,18.8220230474,17.0
14954,3.994505495,15.188,25.0,18.8860435339,2.0
14955,3.277222222,8.292307692,13.0,18.9500640205,3.0
14958,3.97441691,11.555,40.0,19.1421254802,76.0
14959,3.96984544,8.197297297,37.0,19.2061459667,110.0
14962,3.467901235,8.015,60.0,19.3982074264,7.0
14963,4.087429519,7.2,38.0,19.4622279129,8.0
14964,3.703672014,8.536363636,33.0,19.5262483995,15.0
14965,4.040867052,6.27,20.0,19.590268886,10.0
14968,3.3296702,11.61551724,58.0,19.7823303457,30.0
14969,3.390076087,7.854,25.0,19.8463508323,34.0
14984,4.331876833,9.2,78.0,20.8066581306,13.0
14985,4.28831307,10.60945946,74.0,20.8706786172,12.0
14992,4.864041868,8.323809524,42.0,21.318822023,2.0
14993,4.070178282,12.08,25.0,21.3828425096,0.0
14994,3.753737624,6.81,60.0,21.4468629962,17.0
14995,4.056501377,7.490909091,55.0,21.5108834827,7.0
14996,3.357911647,6.032828283,198.0,21.5749039693,67.0
14997,3.592593407,4.648648649,148.0,21.6389244558,229.0
15000,3.937142857,7.611111111,81.0,21.895006402,76.0
15001,3.544299176,6.055072464,69.0,21.9590268886,107.0
15004,4.802977707,6.375652174,115.0,22.1510883483,21.0
15005,4.156891892,8.142253521,71.0,22.2151088348,0.0
15006,3.474942887,11.10163265,98.0,22.2791293214,1.0
15007,3.543199703,10.40384615,91.0,22.3431498079,0.0
15010,4.427720365,10.12258065,62.0,22.5352112676,8.0
15011,5.63492163,13.38421053,19.0,22.5992317542,0.0
15014,4.456610429,8.788673469,196.0,22.7912932138,3.0
15015,5.81524055,10.5162963,135.0,22.8553137004,0.0
15016,3.399152542,7.052542373,59.0,22.9193341869,15.0
15017,4.018525122,5.574576271,59.0,22.9833546735,3.0
15018,4.017981157,13.12467742,62.0,23.0473751601,19.0
15019,4.510988142,15.02941176,34.0,23.1113956466,14.0
15028,2.906369295,10.58333333,24.0,41.0488245931,64.0
15029,4.773818182,8.926470588,68.0,41.0849909584,28.0
15036,3.578374269,12.51638298,47.0,23.9436619718,12.0
15037,3.839269883,13.31372093,43.0,24.0076824584,0.0
15038,4.290304,10.58846154,26.0,24.0717029449,0.0
15039,3.968247423,9.379166667,60.0,24.1357234315,0.0
15040,4.126292135,4.965517241,29.0,24.1997439181,0.0
15041,4.00180536,7.5609375,96.0,24.2637644046,1.0
15054,3.564312039,3.97037037,27.0,25.0960307298,13.0
15055,3.652188119,5.0125,48.0,25.1600512164,33.0
15058,3.570811518,5.045121951,82.0,25.3521126761,2.0
15059,4.131620029,6.693495935,123.0,25.4161331626,0.0
15062,2.441243629,4.681443299,97.0,25.6081946223,17.0
15063,2.733589484,5.39760479,167.0,25.6722151088,15.0
15064,3.504977169,7.820454545,44.0,25.7362355954,18.0
15065,3.285148515,7.851648352,91.0,25.8002560819,0.0
15066,3.90505988,6.691011236,89.0,25.8642765685,0.0
15067,4.686565996,7.285714286,98.0,25.9282970551,2.0
15068,4.130606717,7.05923913,184.0,25.9923175416,0.0
15069,4.20402183,6.521698113,106.0,26.0563380282,0.0
15072,3.554485714,5.316470588,85.0,26.2483994878,6.0
15073,3.615881732,6.888,100.0,26.3124199744,18.0
15078,2.926226158,9.035555556,45.0,26.6325224072,21.0
15079,4.019396552,7.325454545,55.0,26.6965428937,2.0
15080,3.268397163,7.283870968,31.0,26.7605633803,26.0
15081,3.769164456,7.691176471,34.0,26.8245838668,15.0
15088,3.201128266,7.207692308,26.0,27.2727272727,96.0
15089,3.305393053,8.11119403,67.0,27.3367477593,146.0
15090,4.307662338,7.424137931,58.0,27.4007682458,8.0
15091,4.938479381,7.43,50.0,27.4647887324,2.0
15100,4.146182299,9.937974684,79.0,28.104993598,55.0
15101,4.212012481,11.22253521,71.0,28.1690140845,10.0
15104,4.061464286,6.184945055,91.0,28.3610755442,0.0
15105,4.784075521,9.3984375,64.0,28.4250960307,2.0
15108,3.653992502,7.6388,50.0,28.6171574904,119.0
15109,3.515278783,7.072162162,74.0,28.681177977,88.0
15112,4.025712383,9.878333333,72.0,28.8732394366,40.0
15113,4.283081481,11.04947368,95.0,28.9372599232,18.0
15114,3.182222222,10.063,70.0,29.0012804097,16.0
15115,3.612948571,13.04603175,63.0,29.0653008963,1.0
15130,3.494705075,5.470681818,44.0,30.0256081946,9.0
15131,4.003540197,9.15,32.0,30.0896286812,4.0
15132,3.437834037,7.3,98.0,30.1536491677,19.0
15133,4.138310078,6.958273381,139.0,30.2176696543,0.0
15138,4.673882064,21.45217391,23.0,30.5377720871,0.0
15139,5.549825949,8.991666667,12.0,30.6017925736,0.0
15144,3.559427711,10.41305085,59.0,38.6557488912,0.0
15145,3.792169421,8.218,50.0,38.6898669396,8.0
15152,3.033897059,5.766666667,21.0,31.3060179257,92.0
15153,3.436724138,8.0126,50.0,31.3700384123,42.0
15158,4.595185811,9.8675,80.0,31.6901408451,19.0
15159,5.217346369,16.32941176,68.0,31.7541613316,18.0
15160,4.632135113,7.646534653,101.0,31.8181818182,36.0
15161,5.176974359,8.023,100.0,31.8822023047,30.0
15164,4.632495274,9.681428571,70.0,33.7438423645,42.0
15165,3.873272472,7.607024793,121.0,33.9901477833,83.0
15168,4.050852359,4.428988764,89.0,32.2023047375,54.0
15169,3.972152778,5.605813953,86.0,32.2663252241,29.0
15184,4.577428004,9.235849057,53.0,33.0985915493,52.0
15185,4.417102804,9.534482759,58.0,33.1626120359,21.0
15190,4.608090659,13.63870968,31.0,33.4827144686,17.0
15191,4.504862237,22.58636364,22.0,33.5467349552,0.0
15194,4.548707865,7.623333333,30.0,33.7387964149,3.0
15195,3.652699784,10.87636364,55.0,33.8028169014,0.0
15200,3.769114659,5.821186441,118.0,34.1869398207,0.0
15201,4.604069982,6.995294118,85.0,34.2509603073,0.0
15202,4.137410501,7.411627907,43.0,34.3149807939,21.0
15203,4.008011696,7.332142857,56.0,34.3790012804,10.0
15206,3.775283364,6.284375,32.0,34.5710627401,30.0
15207,3.534635569,5.67804878,41.0,34.6350832266,6.0
15210,2.983454039,9.035294118,34.0,34.8271446863,15.0
15211,3.008534031,6.736666667,30.0,34.8911651729,0.0
15214,3.616261364,9.689361702,47.0,35.0832266325,46.0
15215,3.875422265,10.578125,32.0,35.1472471191,5.0
15220,4.565927152,9.795555556,45.0,35.4673495519,15.0
15221,4.057743468,7.875555556,45.0,35.5313700384,13.0
15222,4.103351206,6.517241379,29.0,35.595390525,89.0
15223,3.923541913,8.254347826,46.0,35.6594110115,29.0
15228,3.85266559,16.28275862,29.0,35.9795134443,0.0
15229,3.804224377,15.45333333,30.0,36.0435339309,0.0
