,stu_id,class,avg_s,avg_c,mon_count_c,topN,times
4540,13765,0,5.355194805,10.16829268,41.0,9.44144144144,
4541,13782,0,3.9554323,7.078355263,304.0,10.0540540541,65.0
4542,13783,0,3.715491493,7.258508772,228.0,10.0900900901,47.0
4543,13792,0,4.196739927,7.656944444,72.0,10.4144144144,54.0
4544,13793,0,3.93794702,6.606849315,73.0,10.4504504505,22.0
4545,13798,0,4.403620352,11.9739726,73.0,10.6306306306,31.0
4546,13799,1,4.109213483,9.1344,125.0,10.6666666667,67.0
4547,13804,0,3.499260628,7.15311828,93.0,10.8828828829,23.0
4548,13805,3,4.238599509,7.478688525,183.0,10.9189189189,12.0
4549,13814,0,4.528038585,9.137692308,52.0,11.2432432432,15.0
4550,13815,0,3.573746702,7.883908046,87.0,11.2792792793,2.0
4551,13816,0,5.840988372,8.557746479,71.0,11.3153153153,
4552,13817,0,6.269469697,7.347524752,101.0,11.3513513514,
4553,13820,0,4.33641791,3.896153846,26.0,11.4594594595,
4554,13821,0,5.294155496,4.026027397,73.0,11.4954954955,
4555,13830,0,6.461361502,10.56555556,180.0,11.8198198198,9.0
4556,13831,0,7.056287879,11.57934066,182.0,11.8558558559,
4557,13832,0,3.648774423,11.01175926,108.0,11.8918918919,
4558,13833,0,3.608069767,8.999912281,114.0,11.9279279279,11.0
4559,13838,0,4.737828571,21.15442308,52.0,12.1081081081,
4560,13839,0,5.349078652,18.59464286,56.0,12.1441441441,
4561,13840,0,5.269128205,10.38271605,81.0,12.1801801802,2.0
4562,13841,0,5.527291667,10.35818182,55.0,12.2162162162,
4563,13850,0,3.584232044,7.003676471,136.0,12.5405405405,
4564,13851,0,2.989172749,3.794420601,233.0,12.5765765766,6.0
4565,13852,0,2.61077728,8.598550725,69.0,12.6126126126,126.0
4566,13853,0,2.927008798,6.140821918,73.0,12.6486486486,88.0
4567,13856,0,3.931391863,13.05940594,101.0,12.7567567568,
4568,13857,0,4.937992424,10.70615385,104.0,12.7927927928,
4569,13858,0,4.790662139,8.973245614,228.0,12.8288288288,
4570,13859,0,5.35883959,8.306666667,165.0,12.8648648649,37.0
4571,13860,0,4.266618357,10.42,85.0,12.9009009009,
4572,13861,0,5.05547541,7.711052632,95.0,12.9369369369,57.0
4573,13876,0,3.823497268,10.51655022,229.0,13.4774774775,8.0
4574,13877,0,4.196231579,10.87326848,257.0,13.5135135135,22.0
4575,13880,0,3.774391447,6.583035714,112.0,13.6216216216,11.0
4576,13881,2,4.38442602,4.365168539,89.0,13.6576576577,8.0
4577,13882,0,4.724796137,8.06728972,214.0,13.6936936937,15.0
4578,13883,0,4.78641829,7.302083333,192.0,13.7297297297,4.0
4579,13884,0,5.068421053,14.94615385,26.0,13.7657657658,22.0
4580,13885,0,5.329026316,6.175949367,79.0,13.8018018018,22.0
4581,13886,0,4.293884892,5.223033708,178.0,13.8378378378,5.0
4582,13887,0,4.679381818,7.147244094,127.0,13.8738738739,8.0
4583,13888,0,4.854711538,7.111320755,53.0,13.9099099099,2.0
4584,13889,0,6.022427184,7.172727273,77.0,13.9459459459,4.0
4585,13904,0,3.704097065,9.84,40.0,14.5225225225,4.0
4586,13905,1,5.40235443,4.632990654,107.0,14.5585585586,48.0
4587,13916,0,3.462077114,6.89375,64.0,14.954954955,54.0
4588,13917,0,3.906685552,5.372535211,71.0,14.990990991,61.0
4589,13930,0,3.887137097,7.430263158,76.0,15.4594594595,73.0
4590,13931,0,3.434070175,4.984444444,45.0,15.4954954955,53.0
4591,13932,0,3.851839827,9.745306122,49.0,15.5315315315,19.0
4592,13933,3,4.71935305,10.57230769,65.0,15.5675675676,12.0
4593,13938,0,5.123682093,8.754285714,105.0,15.7477477477,4.0
4594,13939,1,4.704326466,8.864344828,145.0,15.7837837838,
4595,13946,0,4.303181818,6.767039106,179.0,16.036036036,73.0
4596,13947,0,5.187555066,6.425252525,99.0,16.0720720721,72.0
4597,13954,0,3.90064951,8.555102041,98.0,16.3243243243,119.0
4598,13955,0,4.18495695,5.14,111.0,16.3603603604,79.0
4599,13958,0,4.806258993,8.704166667,48.0,16.4684684685,14.0
4600,13959,0,5.27004878,10.1,49.0,16.5045045045,2.0
4601,13964,0,5.47541471,8.851470588,136.0,16.6846846847,14.0
4602,13965,0,5.527713004,10.36885246,122.0,16.7207207207,
4603,13978,0,3.873672261,7.716444444,90.0,17.1891891892,34.0
4604,13979,0,3.636101533,6.360576923,104.0,17.2252252252,16.0
4605,13980,0,5.067083333,9.253409091,88.0,17.2612612613,36.0
4606,13981,0,5.811198347,11.36818182,66.0,17.2972972973,11.0
4607,13988,0,3.86727672,8.428070175,57.0,17.5495495495,23.0
4608,13989,0,4.237791519,6.995,40.0,17.5855855856,3.0
4609,14000,0,4.108834688,5.938150289,173.0,17.9459459459,40.0
4610,14001,0,4.485912898,4.886754967,151.0,17.981981982,24.0
4611,14020,0,5.463123732,10.12234043,94.0,18.6666666667,37.0
4612,14021,0,5.556823529,7.947572816,103.0,18.7027027027,4.0
4613,14022,0,2.759675926,6.861494253,174.0,18.7387387387,113.0
4614,14023,3,3.093927711,5.060801282,312.0,18.7747747748,173.0
4615,14026,0,5.495303738,5.071052632,76.0,18.8828828829,31.0
4616,14027,0,6.682386364,9.131730769,104.0,18.9189189189,
4617,14028,0,4.723684211,7.337333333,150.0,18.954954955,2.0
4618,14029,0,4.502777778,7.005533597,253.0,18.990990991,
4619,14030,0,3.840665584,9.007216495,97.0,19.027027027,39.0
4620,14031,1,3.972755102,5.447741935,186.0,19.0630630631,55.0
4621,14032,0,4.491558824,10.60952381,21.0,19.0990990991,
4622,14033,2,4.839160839,7.495081967,61.0,19.1351351351,
4623,14052,0,4.072847411,9.252727273,55.0,19.7477477477,17.0
4624,14053,0,4.850808081,10.20566038,53.0,19.7837837838,6.0
4625,14056,0,3.259291465,14.93297297,37.0,19.8918918919,27.0
4626,14057,2,3.1775,7.562542373,59.0,19.9279279279,7.0
4627,14058,0,4.071746032,6.769741697,271.0,19.963963964,66.0
4628,14059,0,2.789695817,6.970119522,251.0,20.0,158.0
4629,14066,0,5.418066298,10.66290323,62.0,20.2522522523,95.0
4630,14067,1,6.881276596,6.74,95.0,20.2882882883,55.0
4631,14068,0,3.454492386,10.2375,40.0,20.3243243243,118.0
4632,14069,0,3.182372709,5.375443038,79.0,20.3603603604,145.0
4633,14098,0,5.965190058,8.424615385,130.0,21.3333333333,50.0
4634,14099,0,7.465825893,7.569480519,154.0,21.3693693694,25.0
4635,14106,0,3.852536116,19.79701493,67.0,21.6576576577,18.0
4636,14107,3,3.943496933,17.12352941,51.0,21.6936936937,16.0
4637,14114,0,4.266433692,8.177777778,36.0,21.9459459459,22.0
4638,14115,0,5.458341308,7.888235294,68.0,21.981981982,5.0
4639,14116,0,5.068333333,10.3325,40.0,22.018018018,40.0
4640,14117,2,6.224559748,14.20689655,29.0,22.0540540541,2.0
4641,14118,0,5.000104849,10.71454545,55.0,29.9504950495,42.0
4642,14119,0,5.020484211,9.402272727,44.0,30.198019802,16.0
4643,14132,0,4.257687596,7.685294118,34.0,22.5225225225,166.0
4644,14133,0,3.861758918,6.22345679,81.0,22.5585585586,126.0
4645,14140,0,3.339526316,10.78131868,91.0,22.8108108108,32.0
4646,14141,0,5.059558174,10.40752688,93.0,22.8468468468,17.0
4647,14142,0,3.956953224,12.14339623,106.0,22.8828828829,14.0
4648,14143,0,5.251485557,12.6744186,86.0,22.9189189189,15.0
4649,14144,0,3.607786753,9.146525424,118.0,22.954954955,16.0
4650,14145,3,4.860524738,7.36826087,161.0,22.990990991,47.0
4651,14148,0,4.652417582,9.326737968,187.0,23.0990990991,4.0
4652,14149,0,,5.6,4.0,23.1351351351,
4653,14162,0,5.05277707,10.46415094,106.0,23.6036036036,22.0
4654,14163,0,5.218912387,12.27,100.0,23.6396396396,7.0
4655,14168,0,3.652205438,7.384848485,33.0,23.8198198198,33.0
4656,14169,2,3.219599483,6.616129032,31.0,23.8558558559,31.0
4657,14172,0,3.711024531,6.955813953,43.0,23.963963964,18.0
4658,14173,0,3.340283505,8.821666667,60.0,24.0,13.0
4659,14174,0,2.61300885,8.406226415,53.0,24.036036036,19.0
4660,14175,0,2.835474041,11.89736842,38.0,24.0720720721,31.0
4661,14176,0,3.817094431,17.97979798,99.0,24.1081081081,58.0
4662,14177,3,3.846731343,21.1,48.0,24.1441441441,50.0
4663,14180,0,3.342038961,9.775,64.0,24.2522522523,38.0
4664,14181,3,5.006955556,7.461075949,158.0,24.2882882883,31.0
4665,14182,0,5.156687737,11.39379845,129.0,24.3243243243,38.0
4666,14183,0,5.04787024,11.04435484,124.0,24.3603603604,64.0
4667,14184,0,6.809473106,10.92109244,119.0,24.3963963964,14.0
4668,14185,0,7.698297872,10.90060606,165.0,24.4324324324,19.0
4669,14194,0,4.63357002,8.173076923,52.0,24.7567567568,80.0
4670,14195,0,5.758838305,5.848611111,180.0,24.7927927928,135.0
4671,14202,0,4.59323601,9.275531915,94.0,25.045045045,2.0
4672,14203,0,5.906542056,12.15970149,134.0,25.0810810811,
4673,14204,0,4.943602585,12.71276596,47.0,25.1171171171,65.0
4674,14205,0,5.182493298,8.161363636,88.0,25.1531531532,15.0
4675,14206,0,5.927442244,9.386363636,154.0,25.1891891892,30.0
4676,14207,0,5.235270458,9.809677419,155.0,25.2252252252,6.0
4677,14208,0,6.51042042,10.43333333,126.0,25.2612612613,25.0
4678,14209,0,7.513436693,12.33652941,170.0,25.2972972973,21.0
4679,14212,0,4.145031185,10.05306931,101.0,25.3333333333,22.0
4680,14213,2,4.905381166,8.49768595,121.0,25.3693693694,4.0
4681,14218,0,4.869656992,15.70267857,112.0,25.5495495495,14.0
4682,14219,0,4.332360097,15.37024096,83.0,25.5855855856,2.0
4683,14236,0,5.707275,10.75211268,71.0,26.1981981982,4.0
4684,14237,0,5.856904762,11.03,70.0,26.2342342342,6.0
4685,14238,0,4.777768595,12.9030137,73.0,26.2702702703,12.0
4686,14239,2,4.619417808,9.255347222,144.0,26.3063063063,8.0
4687,14252,0,5.39562212,9.893939394,99.0,26.7747747748,
4688,14253,0,5.195295455,9.308396947,131.0,26.8108108108,2.0
4689,14276,0,4.425714286,9.410714286,140.0,27.6396396396,22.0
4690,14277,0,5.027382979,11.44047619,126.0,27.6756756757,
4691,14290,0,3.634086957,6.058970588,68.0,28.1441441441,48.0
4692,14291,0,3.374672131,4.581609195,87.0,28.1801801802,50.0
4693,14292,0,3.136431981,8.829090909,55.0,28.2162162162,18.0
4694,14293,0,3.408500652,7.29137931,58.0,28.2522522523,
4695,14296,0,4.233913043,6.767816092,87.0,28.3603603604,9.0
4696,14297,1,3.986848485,7.940384615,52.0,28.3963963964,
4697,14298,0,4.148158458,9.061702128,47.0,28.4324324324,
4698,14299,0,4.331261682,10.38690476,42.0,28.4684684685,6.0
4699,14300,0,4.334797048,9.15,56.0,28.5045045045,
4700,14301,0,5.256880734,9.448717949,39.0,28.5405405405,
4701,14304,0,5.327801508,10.16131387,137.0,30.9405940594,44.0
4702,14305,0,5.744054795,7.233783784,74.0,31.1881188119,7.0
4703,14310,0,3.718868421,11.46257143,70.0,28.7927927928,32.0
4704,14311,1,4.621370143,6.27056962,158.0,28.8288288288,28.0
4705,14314,0,4.306099707,4.90546875,256.0,28.9369369369,92.0
4706,14315,0,3.765084746,5.186,350.0,28.972972973,220.0
4707,14318,0,5.788736559,6.66043956,91.0,29.0810810811,
4708,14319,0,4.87284153,6.294444444,36.0,29.1171171171,
4709,14320,0,4.140410959,8.697959184,98.0,29.1531531532,17.0
4710,14321,2,4.182774936,7.125688073,109.0,29.1891891892,2.0
4711,14324,0,2.209896774,3.141666667,96.0,29.2972972973,
4712,14325,0,2.264020101,4.026494845,97.0,29.3333333333,
4713,14340,0,3.719305882,8.125242718,103.0,29.8738738739,34.0
4714,14341,1,3.393707865,6.095283019,106.0,29.9099099099,2.0
4715,14346,0,2.534556314,7.518518519,27.0,30.0900900901,64.0
4716,14347,0,2.915393474,6.810714286,28.0,30.1261261261,55.0
4717,14350,0,3.436690998,7.473442623,61.0,30.2342342342,49.0
4718,14351,1,3.39565872,5.853061224,49.0,30.2702702703,54.0
4719,14360,0,5.34487725,12.50568182,88.0,30.5945945946,3.0
4720,14361,0,6.099261993,13.30120482,83.0,30.6306306306,
4721,14362,0,5.363260437,14.56976744,86.0,30.6666666667,
4722,14363,0,5.740411765,14.5183908,87.0,30.7027027027,
4723,14372,0,3.647368421,4.686956522,115.0,31.027027027,114.0
4724,14373,3,3.639063063,5.2546875,128.0,31.0630630631,51.0
4725,14376,0,5.229651838,11.00240964,83.0,31.1711711712,
4726,14377,0,6.668855422,13.16571429,35.0,31.2072072072,
4727,14382,0,5.335176282,9.408852459,122.0,31.3873873874,4.0
4728,14383,0,5.739254237,9.764492754,138.0,31.4234234234,
4729,14384,0,4.880857143,11.6997561,82.0,31.4594594595,45.0
4730,14385,0,3.353510204,10.20666667,108.0,31.4954954955,13.0
4731,14386,0,3.879779614,5.63271028,214.0,31.5315315315,6.0
4732,14387,0,4.080987483,6.398741722,302.0,31.5675675676,19.0
4733,14398,0,4.575238784,7.619736842,76.0,31.963963964,22.0
4734,14399,0,4.725611888,7.919375,160.0,32.0,40.0
4735,14400,0,4.165164835,4.455555556,18.0,32.036036036,28.0
4736,14401,0,4.48039823,4.544578313,83.0,32.0720720721,17.0
4737,14414,0,4.926777164,9.41147541,61.0,32.4684684685,18.0
4738,14415,0,4.673891129,8.6775,40.0,32.5045045045,11.0
4739,14420,0,3.339779338,8.32,60.0,32.6846846847,104.0
4740,14421,0,3.73815894,5.568148148,135.0,32.7207207207,73.0
4741,14422,0,4.63985348,14.13846154,104.0,32.7567567568,13.0
4742,14423,0,5.877835821,15.35138889,144.0,32.7927927928,10.0
4743,14428,0,3.790326223,8.505517241,58.0,32.972972973,16.0
4744,14429,3,4.581515152,12.20555556,36.0,33.009009009,42.0
4745,14446,0,8.197352941,12.58511628,43.0,33.6216216216,
4746,14447,0,8.033206107,15.34285714,35.0,33.6576576577,
4747,14448,0,4.23045961,8.305882353,17.0,33.6936936937,17.0
4748,14449,0,4.29714,5.380487805,41.0,33.7297297297,18.0
4749,14452,0,4.075310219,8.068508772,228.0,33.8378378378,
4750,14453,0,4.316236934,7.889788732,284.0,33.8738738739,6.0
4751,14454,0,4.069414802,13.18372093,86.0,33.9099099099,14.0
4752,14455,1,4.280415842,9.377988827,179.0,33.9459459459,2.0
4753,14460,0,4.535469388,7.566233766,77.0,34.1261261261,60.0
4754,14461,0,4.207337278,7.245744681,94.0,34.1621621622,16.0
4755,14466,0,4.713653396,9.784745763,59.0,34.3423423423,6.0
4756,14467,0,3.927905844,7.018181818,44.0,34.3783783784,11.0
4757,14470,0,3.81376506,10.11949153,118.0,34.4864864865,11.0
4758,14471,0,4.852756654,11.12330097,103.0,34.5225225225,6.0
4759,14486,0,4.346103226,8.80027027,148.0,35.0630630631,34.0
4760,14487,0,4.365951036,7.647470817,257.0,35.0990990991,54.0
4761,14492,0,3.460354707,9.838095238,21.0,35.2792792793,3.0
4762,14493,1,4.797147887,10.25942029,69.0,35.3153153153,
4763,14494,0,5.351760204,10.40952381,273.0,35.3513513514,62.0
4764,14495,0,6.035820896,11.15590164,183.0,35.3873873874,6.0
4765,14496,0,5.289017433,10.04025157,159.0,35.4234234234,95.0
4766,14497,0,6.291341463,11.62209302,86.0,35.4594594595,6.0
4767,14498,0,5.933981481,11.81655629,151.0,35.4954954955,
4768,14499,0,5.066666667,11.08793103,58.0,35.5315315315,
4769,14500,0,3.409328467,12.994375,32.0,35.5675675676,78.0
4770,14501,2,4.768744186,9.198461538,65.0,35.6036036036,25.0
4771,14502,0,4.344699367,7.944,100.0,35.6396396396,54.0
4772,14503,1,4.800305556,6.230232558,129.0,35.6756756757,24.0
4773,14506,0,4.393538231,8.798721805,133.0,35.7117117117,35.0
4774,14507,1,4.566895161,6.479459459,185.0,35.7477477477,64.0
4775,14508,0,3.255886736,9.067479675,123.0,35.7837837838,10.0
4776,14509,0,3.970663265,6.489705882,136.0,35.8198198198,18.0
4777,14510,0,3.794408284,8.370731707,82.0,35.8558558559,73.0
4778,14511,3,4.630733333,6.103,100.0,35.8918918919,30.0
4779,14512,0,4.24595122,10.0,1.0,35.9279279279,
4780,14513,0,4.531,6.018674699,83.0,35.963963964,
4781,14516,0,4.14852086,12.37846154,65.0,36.0720720721,9.0
4782,14517,0,4.547681564,6.043023256,86.0,36.1081081081,
4783,14522,0,3.454523522,9.184421053,95.0,36.2882882883,32.0
4784,14523,3,4.732212766,12.63063063,111.0,36.3243243243,4.0
4785,14528,0,3.506088993,9.233333333,93.0,36.5045045045,62.0
4786,14529,0,3.913357664,7.814942529,87.0,36.5405405405,50.0
4787,14532,0,3.187344633,4.758461538,65.0,36.6486486486,70.0
4788,14533,0,3.722277904,4.724193548,186.0,36.6846846847,82.0
4789,14534,0,5.685005903,10.492,100.0,36.7207207207,1.0
4790,14535,0,4.590862745,7.970175439,57.0,36.7567567568,2.0
4791,14536,0,3.126449553,5.378846154,52.0,36.7927927928,23.0
4792,14537,1,3.4863329,3.16744186,86.0,36.8288288288,34.0
4793,14538,0,3.898300654,16.609375,32.0,36.8648648649,17.0
4794,14539,0,4.18342246,5.713333333,45.0,36.9009009009,2.0
4795,14552,0,4.183435583,10.86827815,151.0,37.3693693694,20.0
4796,14553,1,3.770190616,8.778787879,231.0,37.4054054054,15.0
4797,14554,0,3.898120567,8.33375,80.0,37.4414414414,
4798,14555,0,3.931219512,8.585876289,97.0,37.4774774775,
4799,14556,0,4.1782287,9.178082192,73.0,37.5135135135,50.0
4800,14557,2,4.19929078,9.131168831,77.0,37.5495495495,13.0
4801,14558,0,6.006454183,13.57733333,75.0,37.5855855856,8.0
4802,14559,0,6.960363636,7.721785714,84.0,37.6216216216,24.0
4803,14560,0,7.985520833,16.8043956,91.0,37.6576576577,
4804,14561,0,7.238754579,16.7141844,141.0,37.6936936937,
4805,14564,0,5.054225722,8.135294118,68.0,37.8018018018,2.0
4806,14565,0,5.300295858,7.353962264,53.0,37.8378378378,
4807,14566,0,4.722414966,7.111009174,109.0,37.8738738739,24.0
4808,14567,3,5.072543253,6.439759036,166.0,37.9099099099,15.0
4809,14572,0,6.382490421,12.390625,96.0,38.3566314354,3.0
4810,14573,1,6.460185185,14.44706522,92.0,38.3907262189,4.0
4811,14582,0,2.274538745,8.278571429,42.0,38.3783783784,31.0
4812,14583,1,2.748655914,8.820909091,44.0,38.4144144144,34.0
4813,14584,0,4.796545455,12.8,24.0,38.4504504505,14.0
4814,14585,0,3.924498978,6.361290323,31.0,38.4864864865,13.0
4815,14588,0,3.4043,6.63972973,37.0,38.5945945946,47.0
4816,14589,1,2.702461103,9.378571429,35.0,38.6306306306,23.0
4817,14602,0,3.662788991,7.303333333,150.0,39.0990990991,
4818,14603,0,4.101509847,6.605652174,184.0,39.1351351351,
4819,14606,0,4.001002387,9.191525424,59.0,39.2432432432,2.0
4820,14607,2,5.319032258,7.622727273,88.0,39.2792792793,
4821,14612,0,3.45952381,4.589130435,46.0,39.4594594595,77.0
4822,14613,0,3.394406015,5.90625,48.0,39.4954954955,30.0
4823,14618,0,4.967125193,11.21521739,46.0,39.6756756757,5.0
4824,14619,0,6.019022801,10.84666667,45.0,39.7117117117,6.0
4825,14620,0,3.3935,5.110084034,119.0,39.7477477477,14.0
4826,14621,2,5.114948665,5.877981651,109.0,39.7837837838,4.0
4827,14630,0,3.410278592,6.568674699,83.0,40.036036036,11.0
4828,14631,0,3.700684685,7.301885246,122.0,40.0720720721,10.0
4829,14632,0,4.027184466,7.895535714,112.0,40.1081081081,53.0
4830,14633,0,4.041123348,8.21,80.0,40.1441441441,21.0
4831,14642,0,2.941982942,8.426923077,26.0,40.4684684685,24.0
4832,14643,0,2.784694915,5.289285714,28.0,40.5045045045,32.0
4833,14650,0,3.914329609,7.898604651,43.0,40.7567567568,11.0
4834,14651,0,3.696054913,5.945454545,44.0,40.7927927928,16.0
4835,14652,0,4.722120805,11.51454545,55.0,40.8288288288,47.0
4836,14653,0,4.131613333,6.25443038,79.0,40.8648648649,46.0
4837,14658,0,4.775989717,11.484375,64.0,0.636942675159,60.0
4838,14659,0,5.771428571,9.877922078,77.0,0.700636942675,
4839,14662,0,3.640997151,8.584615385,39.0,0.891719745223,8.0
4840,14663,0,3.996402878,10.61428571,35.0,0.955414012739,
4841,14664,0,4.088981723,9.645070423,71.0,1.01910828025,9.0
4842,14665,0,4.361878453,7.022727273,22.0,1.08280254777,
4843,14670,0,4.370276498,10.35205479,73.0,1.40127388535,67.0
4844,14671,0,4.369945255,10.19375,48.0,1.46496815287,79.0
4845,14684,0,2.699365404,7.662686567,67.0,2.29299363057,85.0
4846,14685,0,3.206846652,7.367111111,135.0,2.35668789809,325.0
4847,14694,0,5.88290429,8.284,50.0,2.8025477707,9.0
4848,14695,0,6.222751092,8.929333333,75.0,2.86624203822,4.0
4849,14696,0,4.772629032,11.92368421,38.0,2.92993630573,
4850,14697,0,6.086180905,11.35945946,37.0,2.99363057325,
4851,14704,0,5.794483431,8.578275862,87.0,3.37579617834,
4852,14705,0,6.24978836,8.004081633,49.0,3.43949044586,
4853,14710,0,4.173922261,5.4,67.0,3.63057324841,7.0
4854,14711,0,4.100280778,5.164130435,92.0,3.69426751592,18.0
4855,14712,0,4.638490099,8.061052632,95.0,3.75796178344,20.0
4856,14713,0,3.715622378,5.566141732,127.0,3.82165605096,25.0
4857,14716,0,3.817195946,7.870588235,17.0,4.0127388535,35.0
4858,14717,0,5.682629758,9.097297297,37.0,4.07643312102,27.0
4859,14724,0,3.353471074,11.78214286,28.0,4.52229299363,15.0
4860,14725,0,3.309342404,8.682592593,27.0,4.58598726115,74.0
4861,14726,0,4.399602763,8.074358974,39.0,4.64968152866,
4862,14727,0,4.103352034,6.795652174,69.0,4.71337579618,2.0
4863,14728,0,5.874882353,14.68070175,57.0,4.77707006369,
4864,14729,0,5.403564753,21.00833333,72.0,4.84076433121,
4865,14744,0,5.323429752,8.170140845,71.0,5.66878980892,32.0
4866,14745,0,4.571028481,10.85142857,70.0,5.73248407643,14.0
4867,14756,0,4.41459069,13.35,64.0,6.43312101911,45.0
4868,14757,0,4.505446009,8.973214286,56.0,6.49681528662,10.0
4869,14758,0,4.760281294,8.637096774,62.0,6.56050955414,7.0
4870,14759,0,4.759166667,7.141176471,102.0,6.62420382166,
4871,14760,0,4.213045603,7.551428571,35.0,6.68789808917,56.0
4872,14761,0,4.24477169,8.908888889,45.0,6.75159235669,
4873,14762,0,4.713681885,17.52916667,72.0,0.219587176109,7.0
4874,14763,0,5.465689655,15.24150943,53.0,0.263504611331,6.0
4875,14766,0,3.722082067,19.36206897,29.0,6.94267515924,16.0
4876,14767,0,4.354968685,11.40512821,39.0,7.00636942675,9.0
4877,14772,0,2.756232339,10.0,18.0,7.32484076433,114.0
4878,14773,1,3.488980392,10.05641026,39.0,7.38853503185,63.0
4879,14778,0,4.140478632,15.7925,40.0,7.70700636943,88.0
4880,14779,0,5.549709619,9.114492754,69.0,7.77070063694,61.0
4881,14780,0,3.221382353,8.285185185,27.0,7.83439490446,45.0
4882,14781,0,2.997170475,12.72727273,33.0,7.89808917197,46.0
4883,14782,0,3.50030303,10.18,15.0,7.96178343949,37.0
4884,14783,0,3.681617251,15.01764706,17.0,8.02547770701,21.0
4885,14794,0,3.816729858,5.484210526,57.0,8.72611464968,5.0
4886,14795,0,4.004102564,7.509302326,43.0,8.7898089172,12.0
4887,14798,0,4.424324324,11.72820513,39.0,8.98089171975,2.0
4888,14799,0,3.939333333,11.23269231,52.0,9.04458598726,2.0
4889,14802,0,4.151701754,7.058947368,57.0,9.29936305732,9.0
4890,14803,3,4.284576547,8.546195652,92.0,9.36305732484,78.0
