id,consume,consumesum,consumeavg,consumemax,remaindersum,remainderavg,remaindermax,s_avg,s_max,c_count,c_avg,c_max
19761,1097,8876.35,8.07675159236,200.0,126962.92,115.525859873,255.84,4.49423676012,15.0,97.0,8.0587628866,30.0
19762,1094,6957.47,6.35966179159,170.0,58374.63,53.3588939671,264.81,3.74283367556,15.0,94.0,6.03191489362,18.0
19763,581,4824.05,8.20416666667,100.0,20535.22,34.9238435374,132.55,4.33134615385,12.0,37.0,8.47972972973,30.0
19764,1494,9256.25,6.17494996664,200.0,133890.24,89.319706471,271.28,4.00959770115,15.0,79.0,6.40632911392,30.0
19765,1242,10141.63,8.12630608974,200.0,116672.82,93.4878365385,236.83,3.93902821317,12.0,192.0,6.35984375,50.0
19766,1308,13186.32,10.0352511416,500.0,161268.66,122.73109589,676.59,6.35540650407,30.0,90.0,12.3011111111,30.0
19767,1236,12601.02,10.1621129032,200.0,110544.71,89.1489596774,236.26,5.93077186964,22.0,112.0,11.0419642857,44.1
19768,1273,8750.87,6.87421052632,200.0,81691.16,64.1721602514,204.23,4.03029304029,30.0,56.0,7.32678571429,50.0
19769,1104,9642.05,8.70221119134,200.0,64027.04,57.7861371841,207.86,5.28371014493,30.0,166.0,7.1921686747,30.0
19770,1197,6697.56,5.59528822055,300.0,95422.17,79.7177694236,303.08,3.54456090652,15.0,31.0,9.82258064516,30.0
19771,1252,7077.49,5.64393141946,200.0,70653.15,56.3422248804,185.0,3.56472172352,24.2,51.0,4.46862745098,16.0
19772,1218,6868.17,5.63426579163,500.0,172085.01,141.16899918,501.11,3.65419130435,20.0,42.0,5.82476190476,16.9
19773,1340,7896.54,5.88415797317,400.0,182385.72,135.905901639,417.53,3.34657746479,14.1,76.0,5.11447368421,30.0
19778,1125,11329.15,10.0614120782,300.0,236507.72,210.042380107,482.1,5.3053411306,27.0,64.0,10.703125,30.0
19779,1156,9872.9,8.52582037997,300.0,173904.26,150.176390328,345.64,6.20233918129,22.0,54.0,16.0722222222,52.3
19780,1189,10882.88,9.15296888141,800.0,268727.88,226.011673675,809.03,5.09578838174,25.2,73.0,16.0369863014,49.2
19781,1028,8927.34,8.67574344023,200.0,128740.14,125.111895044,305.01,5.86941176471,16.7,85.0,18.0736470588,75.8
19786,973,8308.58,8.51288934426,200.0,72589.22,74.3742008197,248.38,4.46986413043,30.0,66.0,9.29621212121,40.2
19787,861,7679.06,8.90842227378,100.0,43478.3,50.438863109,124.26,6.17611320755,30.0,63.0,12.3526984127,59.3
19788,912,5154.85,5.65224780702,200.0,57312.51,62.8426644737,224.96,3.64580555556,30.0,31.0,6.0064516129,29.4
19789,1194,8074.91,6.76290619765,200.0,52551.58,44.0130485762,205.84,3.87388888889,18.0,86.0,6.71860465116,30.0
19790,1164,6811.67,5.83690659811,500.0,264938.05,227.024892888,945.25,3.70208487085,23.2,60.0,7.51,30.0
19791,1139,8238.63,7.22053461876,300.0,108293.87,94.9113672217,355.53,4.70010434783,30.0,60.0,6.65333333333,24.3
19794,1424,11427.8,7.99706088174,600.0,374744.13,262.242218334,934.2,4.64861607143,30.0,59.0,9.32711864407,30.0
19795,1764,14342.17,8.12127406569,600.0,468158.6,265.095469989,664.29,5.35333712984,29.4,85.0,7.33058823529,43.1
19796,1042,8059.79,7.7275071908,200.0,68790.81,65.9547555129,256.5,5.50061827957,30.0,50.0,11.942,30.0
19797,903,7936.15,8.77892699115,300.0,57088.85,63.1513827434,309.09,4.62633053221,16.2,56.0,11.9142857143,30.0
19798,1944,12909.92,6.62726899384,500.0,310726.68,159.510616016,587.38,3.87166666667,18.0,80.0,13.95125,52.1
19799,1714,13697.59,7.94063188406,200.0,117442.16,68.0824115942,278.43,5.03481481481,21.0,116.0,10.9639655172,50.0
19800,1295,13230.66,10.1462116564,300.0,227440.27,174.417384969,528.03,6.71911764706,30.0,116.0,13.1474137931,30.0
19801,1141,12526.31,10.7154063302,300.0,199398.85,170.572155689,432.48,5.16163682864,28.1,113.0,14.0548672566,37.5
19802,1620,11511.82,7.1060617284,100.0,52350.11,32.314882716,111.24,4.59371779141,24.0,22.0,6.09545454545,30.0
19803,1348,9750.38,7.22785767235,100.0,46207.12,34.2528687917,191.03,4.74797738693,24.7,15.0,4.7,10.3
19804,570,6730.02,11.8070526316,300.0,72265.11,126.780894737,418.57,6.28391752577,26.0,48.0,12.2916666667,30.0
19805,762,10312.25,13.4624673629,300.0,68360.41,89.2433550914,317.37,7.23346289753,30.0,56.0,13.6,57.1
19806,743,8723.22,11.6154727031,300.0,86295.7,114.907723036,312.4,6.83092592593,30.0,63.0,12.1180952381,30.0
19807,347,4795.87,13.7812356322,300.0,40454.63,116.248936782,350.73,7.97605633803,25.0,25.0,16.964,50.0
19808,709,7407.31,10.4328309859,200.0,137397.42,193.517492958,937.9,5.44462686567,26.0,74.0,14.0013513514,48.7
19809,857,8753.22,10.2018881119,300.0,57568.72,67.0964102564,300.51,6.07,30.0,46.0,9.53695652174,38.1
19812,949,6204.75,6.53819810327,500.0,114508.96,120.662760801,583.43,4.05450402145,15.0,43.0,10.5139534884,30.0
19813,1061,4802.55,4.52217514124,500.0,99657.18,93.8391525424,510.64,4.38832684825,20.1,28.0,6.39285714286,25.2
19818,1223,8770.2,7.16519607843,400.0,159466.14,130.282794118,456.7,3.89222042139,16.0,56.0,13.8625,30.0
19819,1334,6943.82,5.19358264772,200.0,107759.02,80.5976215408,230.73,3.44559701493,15.0,51.0,7.86862745098,50.0
19822,1036,7927.64,7.65216216216,200.0,56612.27,54.6450482625,208.0,3.48442940039,10.6,78.0,7.21538461538,30.0
19823,1379,9037.51,6.54417813179,200.0,64884.08,46.9834033309,215.52,4.06340241796,14.6,76.0,8.45,29.2
19830,754,9700.2,12.8479470199,500.0,98386.76,130.313589404,501.16,8.40752906977,28.0,71.0,9.97605633803,30.0
19831,547,7921.92,14.4560583942,500.0,76102.45,138.873083942,582.95,9.6077593361,30.0,43.0,15.3255813953,30.0
19832,2337,11593.01,4.96063756953,200.0,239567.39,102.510650407,244.85,4.718875,30.0,94.0,6.60978723404,30.0
19833,2288,12110.86,5.28627673505,300.0,267742.29,116.866996945,307.09,4.20531620553,20.0,68.0,6.33573529412,30.0
19834,1191,10066.15,8.43767812238,300.0,255589.88,214.241307628,439.49,4.51093681917,30.0,133.0,8.84661654135,30.0
19835,1286,8444.42,6.55622670807,300.0,182621.53,141.786902174,471.0,4.47179245283,30.0,77.0,8.37012987013,64.0
19836,1363,7776.99,5.70578870139,500.0,281688.58,206.668070433,505.05,3.15042671614,16.0,59.0,6.93389830508,47.0
19837,918,3919.38,4.25557003257,400.0,130843.78,142.067079262,412.97,3.04797843666,20.0,17.0,7.62352941176,26.0
19838,1112,9336.27,8.39592625899,520.0,161951.39,145.639739209,523.32,4.35604651163,30.0,92.0,8.50184782609,30.0
19839,1074,6145.0,5.71096654275,300.0,78386.33,72.8497490706,303.99,4.34705882353,15.0,38.0,9.21052631579,38.0
19840,1108,6910.63,6.23140667268,300.0,163288.44,147.239350766,539.8,3.54003552398,30.0,63.0,8.91111111111,58.6
19841,1308,6285.32,4.77971102662,200.0,81648.44,62.0900684411,301.42,2.90098159509,20.0,39.0,5.06666666667,11.2
19842,2204,12615.99,5.72413339383,400.0,346725.81,157.316610708,514.25,4.18097099622,30.0,91.0,6.86593406593,30.0
19843,1245,8007.0,6.42616372392,300.0,106922.23,85.8123836276,325.71,4.42735042735,30.0,43.0,6.31372093023,22.0
19844,1432,7833.42,5.47026536313,200.0,80912.25,56.5029678771,204.63,3.52556586271,10.0,74.0,7.69864864865,30.0
19845,1204,7949.48,6.59160862355,100.0,55395.39,45.933159204,160.97,3.78206997085,14.0,75.0,9.16506666667,50.0
19846,1251,7748.96,6.15485305798,200.0,116073.46,92.1949642573,428.9,3.93295007564,13.2,22.0,7.62272727273,30.0
19847,1223,11286.91,9.16889520715,500.0,193555.48,157.23434606,622.02,4.9034439834,30.0,124.0,5.45620967742,30.0
19848,265,2296.01,8.56720149254,200.0,21088.94,78.6900746269,200.46,4.92280991736,15.0,19.0,9.14210526316,30.0
19849,471,3554.11,7.54588110403,200.0,27059.68,57.4515498938,228.36,4.04807228916,15.0,23.0,8.83043478261,48.0
19850,928,5645.02,6.08299568966,200.0,73001.21,78.6650969828,248.45,3.78777011494,33.0,34.0,6.45,20.6
19851,938,5531.37,5.8907028754,200.0,65223.3,69.4603833866,215.07,3.8154379562,20.0,40.0,7.3,25.0
19852,1095,7903.86,7.2181369863,200.0,91030.34,83.1327305936,538.35,3.63062962963,22.5,77.0,11.5324675325,30.4
19853,1259,9353.2,7.42317460317,200.0,77165.78,61.2426825397,237.36,3.70292069632,20.0,78.0,11.8038461538,56.0
19854,1332,7979.88,5.9909009009,200.0,163906.76,123.053123123,373.5,3.55620743034,25.0,63.0,5.14285714286,17.0
19855,1375,7002.84,5.09297454545,100.0,93323.62,67.8717236364,237.79,3.45045360825,12.6,41.0,5.05365853659,22.8
19856,1465,8641.51,5.88257998639,200.0,140528.5,95.6626957114,248.14,3.53285298399,20.0,56.0,6.34232142857,30.0
19857,1597,8549.73,5.34358125,105.0,90239.02,56.3993875,196.31,4.08693811075,20.0,79.0,6.28101265823,22.0
19860,1402,6527.08,4.64560854093,200.0,183256.14,130.43141637,330.22,3.01133768352,16.5,46.0,7.45,24.5
19861,1727,5906.12,3.41789351852,200.0,147447.75,85.3285590278,214.39,3.48929032258,20.5,43.0,4.73255813953,14.8
19862,919,3924.63,4.27054406964,100.0,90061.33,97.9992709467,180.3,2.8882629108,14.0,21.0,4.25238095238,8.0
19863,1106,4278.52,3.86846292948,100.0,85475.06,77.2830560579,152.61,3.33061503417,15.0,19.0,4.37368421053,16.1
19864,923,5855.08,6.343531961,400.0,84001.87,91.0096099675,401.97,3.53016913319,30.0,44.0,8.65227272727,37.2
19865,1006,4596.74,4.56932405567,100.0,53382.62,53.0642345924,136.17,3.65684210526,14.8,22.0,9.38181818182,27.2
19866,1177,9510.8,8.02599156118,300.0,161513.0,136.297890295,425.91,5.81727272727,30.0,29.0,16.6862068966,45.9
19867,1048,9952.98,9.4341042654,300.0,125930.02,119.364947867,330.25,6.7911965812,30.0,51.0,15.0823529412,41.8
19868,1339,11023.24,8.22016405667,300.0,97107.39,72.4141610738,306.9,5.46812849162,30.0,75.0,16.0706666667,100.0
19869,1203,11050.44,9.14771523179,500.0,99296.79,82.1993294702,500.84,7.54242290749,30.0,65.0,13.292,85.3
19870,1448,11091.91,7.64432115782,200.0,129960.29,89.5660165403,230.06,5.00412121212,28.0,46.0,13.1086956522,30.0
19871,1481,10139.0,6.84143049933,300.0,152852.68,103.139460189,302.78,5.06153256705,15.5,92.0,7.74423913043,30.0
19874,938,7541.67,8.03159744409,500.0,198425.36,211.315612354,883.8,5.02458221024,30.0,82.0,7.63609756098,30.0
19875,937,7608.85,8.07733545648,200.0,49948.72,53.024118896,257.29,4.97050125313,18.0,45.0,10.86,40.0
19878,943,6472.47,6.8637009544,300.0,69835.08,74.0562884411,303.9,4.61842975207,24.0,41.0,5.80731707317,16.5
19879,976,5924.17,6.05743353783,100.0,56774.07,58.051196319,160.14,4.71511705686,14.9,41.0,5.87804878049,19.2
19886,1086,7617.75,7.01450276243,200.0,72716.0,66.9576427256,209.12,4.74400954654,28.0,75.0,9.82266666667,30.0
19887,1742,10295.43,5.91012055109,100.0,78193.76,44.887347876,173.07,3.9721691974,18.5,86.0,8.54651162791,30.0
19888,1418,7392.25,5.20947850599,350.0,191301.97,134.814637068,358.25,2.97958139535,22.2,89.0,5.15842696629,21.6
19889,1467,6878.76,4.68899795501,300.0,93040.69,63.4224199046,301.57,3.46988679245,30.0,64.0,5.4515625,26.3
19892,1488,9826.0,6.59463087248,400.0,226513.24,152.022308725,458.3,3.73994236311,21.0,99.0,7.77272727273,40.7
19893,1701,11459.97,6.72533450704,400.0,197722.86,116.034542254,402.5,4.02480974125,30.0,102.0,9.41470588235,27.1
19894,1504,9653.66,6.41865691489,200.0,126148.01,83.8750066489,231.76,3.6363474026,16.0,114.0,7.81228070175,47.0
19895,1646,9238.45,5.60585558252,200.0,118256.08,71.7573300971,227.51,4.21997858672,20.0,103.0,10.0990291262,80.6
19898,1333,10114.18,7.58184407796,600.0,290077.84,217.449655172,605.31,4.61894642857,26.55,59.0,9.91186440678,30.0
19899,1302,7982.53,6.07036501901,400.0,189332.79,143.979307985,447.15,4.34290909091,20.0,33.0,5.91818181818,22.0
19902,1315,9313.41,7.07705927052,500.0,194893.52,148.095379939,644.73,4.05178637201,30.0,66.0,9.18303030303,30.0
19903,1394,8509.27,6.09546561605,300.0,72108.46,51.6536246418,308.94,3.75550724638,15.2,65.0,5.71692307692,18.0
19904,1098,7858.05,7.15669398907,200.0,100268.71,91.3194080146,242.15,4.64465447154,23.1,41.0,10.0317073171,38.9
19905,1197,7593.07,6.33812186978,200.0,134617.33,112.368388982,247.13,5.0167816092,15.0,29.0,9.29310344828,25.0
19906,1350,7667.32,5.6794962963,300.0,114184.9,84.5814074074,301.01,3.39754480287,30.0,53.0,9.27018867925,70.3
19907,2144,8247.99,3.84701026119,200.0,138852.13,64.7631203358,225.86,3.76803703704,30.0,25.0,11.42,30.0
19908,658,5935.97,8.99389393939,300.0,93171.87,141.1695,448.2,6.10580952381,30.0,28.0,7.61785714286,29.1
19909,990,6226.88,6.28977777778,300.0,135275.77,136.642191919,322.06,5.04423728814,12.5,22.0,9.24090909091,49.8
19910,1458,6942.78,4.76185185185,500.0,242047.83,166.013600823,586.92,2.89708674304,30.0,41.0,11.956097561,100.0
19911,1618,6803.13,4.2020568252,200.0,120186.4,74.2349598518,253.05,3.71508264463,18.45,34.0,11.1941176471,31.0
19914,1237,10009.41,8.07210483871,500.0,186230.58,150.185951613,531.18,4.84982524272,17.5,39.0,9.52820512821,30.0
19915,995,8688.49,8.69718718719,290.0,85267.41,85.3527627628,291.83,5.99067741935,30.0,38.0,8.55,45.5
19916,407,3612.57,8.87609336609,500.0,53240.01,130.810835381,503.14,5.44885714286,25.5,23.0,10.5304347826,29.8
19917,134,1395.15,10.4115671642,200.0,8694.63,64.8852985075,185.0,8.13333333333,18.3,1.0,4.4,4.4
19918,1613,9480.36,5.85568869673,200.0,103677.8,64.0381717109,234.76,3.61237964237,30.0,51.0,9.30784313725,30.0
19919,1584,9908.28,6.22770584538,100.0,62654.83,39.3807856694,130.62,4.78807228916,25.0,143.0,5.88391608392,58.4
19924,1279,7850.2,6.11862821512,100.0,54847.92,42.7497427903,179.25,4.06551219512,30.0,71.0,5.24788732394,18.0
19925,1012,7213.17,7.10657142857,400.0,48770.71,48.0499605911,492.7,4.821875,26.2,44.0,8.75227272727,30.0
19926,1456,6884.2,4.72167352538,200.0,93507.06,64.1337860082,217.99,2.81855555556,30.0,62.0,6.37741935484,30.0
19927,1271,5793.18,4.55797010228,200.0,76389.07,60.1015499607,202.31,2.90123255814,15.0,75.0,5.176,30.0
19930,1125,8750.99,7.7305565371,300.0,74804.63,66.0818286219,434.3,5.61892561983,38.1,75.0,10.988,30.0
19931,1141,10200.26,8.85439236111,160.0,48300.68,41.9276736111,166.91,5.95531707317,25.0,89.0,11.3325842697,69.9
19932,352,3912.64,10.9905617978,500.0,34315.29,96.3912640449,510.47,7.40869565217,30.0,14.0,10.4928571429,30.0
19933,412,5085.28,12.0790498812,150.0,17778.98,42.2303562945,150.53,7.55492753623,27.0,24.0,20.5833333333,65.1
19934,1008,9774.49,9.67771287129,400.0,127852.58,126.586712871,402.69,4.5310403397,30.0,140.0,9.56,54.0
19935,1018,7683.12,7.52509304603,100.0,58275.39,57.076777669,250.9,5.18527638191,30.0,74.0,8.23783783784,30.0
19936,1083,5984.92,5.51097605893,300.0,134193.08,123.566372007,343.82,3.1461987041,23.0,58.0,7.33275862069,30.0
19937,1502,6526.41,4.34225548902,100.0,84176.03,56.005342648,137.76,4.10612631579,30.0,30.0,6.75,30.0
19940,1017,6503.3,6.38831041257,300.0,96745.12,95.0344990177,429.3,3.63683840749,13.0,74.0,6.65135135135,30.0
19941,1257,7976.63,6.29568271508,100.0,61930.92,48.8799684294,195.77,4.53160526316,30.0,76.0,6.20921052632,22.0
19944,855,5556.93,6.49933333333,220.0,54441.82,63.6746432749,228.58,4.21015424165,30.0,33.0,5.76363636364,24.5
19945,731,3870.18,5.27991814461,100.0,32606.28,44.4833287858,124.85,4.2407826087,16.5,8.0,5.3,8.7
19946,1057,7748.24,7.32347826087,300.0,73077.92,69.071758034,300.72,4.16056034483,15.0,69.0,8.31014492754,30.0
19947,1596,8447.5,5.2698066126,100.0,77819.76,48.5463256394,116.32,3.95867364747,30.0,39.0,7.65128205128,24.1
19948,1231,9198.37,7.4601540957,500.0,99596.58,80.7758150852,505.66,5.42656652361,30.0,84.0,7.34761904762,24.3
19949,1436,7891.26,5.48384989576,100.0,67836.28,47.1412647672,119.43,4.96274428274,30.0,30.0,9.07333333333,25.3
19950,1196,6149.01,5.14131270903,200.0,85243.29,71.2736538462,367.0,3.35892271663,30.0,58.0,7.69827586207,30.0
19951,1373,6085.63,4.43235979607,100.0,41394.28,30.1487836854,121.93,3.80597765363,30.0,35.0,7.30857142857,20.9
19952,1264,8303.88,6.56952531646,600.0,354473.19,280.437650316,620.78,3.32263318113,30.0,64.0,9.25,32.0
19953,1382,8525.62,6.16458423717,500.0,288393.8,208.52769342,506.84,3.23428805237,15.0,45.0,10.6222222222,49.3
19954,1385,7614.69,5.49797111913,200.0,242684.81,175.223689531,931.3,3.45935810811,28.8,44.0,8.58409090909,29.2
19955,2131,11347.16,5.30985493683,200.0,145266.91,67.9770285447,220.45,3.42975688817,30.0,43.0,10.7744186047,42.9
19960,1147,8393.24,7.28579861111,300.0,109459.79,95.0171788194,385.77,3.91399527187,30.0,116.0,6.34405172414,45.5
19961,978,7028.03,7.14957273652,200.0,67513.21,68.6807833164,310.32,4.0903038674,14.6,99.0,5.77878787879,29.9
19962,1153,6834.16,5.91702164502,200.0,121293.75,105.016233766,260.3,3.76576446281,15.0,53.0,7.97358490566,30.0
19963,1263,6783.56,5.36674050633,215.0,116416.01,92.1012737342,229.5,3.68805084746,30.0,50.0,6.552,30.5
19966,1420,12821.36,9.01009135629,200.0,110184.15,77.4308854533,223.97,5.315913371,30.0,102.0,12.5682352941,30.0
19967,900,9637.41,10.6255898567,200.0,60292.13,66.4742337376,216.32,8.50337349398,30.0,85.0,15.7585882353,72.8
19968,1282,8865.91,6.89954085603,200.0,100941.77,78.5539066148,423.59,4.71187969925,15.6,75.0,7.57466666667,30.0
19969,829,6293.42,7.54606714628,100.0,36439.34,43.6922541966,111.65,5.67201923077,20.6,125.0,7.58544,30.0
19970,1704,16700.83,9.7437747958,500.0,258273.51,150.68466161,512.67,5.50417549168,30.0,116.0,13.0501724138,32.6
19971,1555,13659.17,8.72233077905,500.0,165907.46,105.943461047,507.52,4.75264094955,26.0,135.0,11.8511111111,36.0
19974,865,8065.58,9.29214285714,500.0,133664.64,153.991520737,541.86,5.47352941176,30.0,71.0,10.6056338028,71.8
19975,725,7213.8,9.89547325103,200.0,58697.16,80.5173662551,226.63,5.62626506024,30.0,54.0,16.3055555556,85.0
19976,1286,11570.39,8.94156877898,300.0,128801.28,99.5373106646,448.4,4.97590759076,30.0,84.0,13.4447619048,30.0
19977,1184,8795.83,7.4038973064,200.0,67404.35,56.7376683502,222.51,4.56077894737,26.0,49.0,10.9897959184,30.0
19978,876,6638.95,7.54426136364,300.0,120349.66,136.760977273,413.9,4.84049295775,30.0,56.0,9.63392857143,30.0
19979,963,6393.9,6.59164948454,100.0,59666.6,61.5119587629,131.13,4.43482939633,30.0,41.0,8.71951219512,46.6
19980,948,8988.87,9.38295407098,400.0,165038.07,172.273559499,746.9,4.92119266055,30.0,67.0,11.1982089552,41.2
19981,1421,9510.35,6.66924964937,300.0,87228.07,61.1697545582,301.25,4.49011326861,30.0,41.0,9.74390243902,30.0
19982,1132,9546.89,8.41877425044,500.0,167435.7,147.650529101,514.98,4.56893617021,30.0,67.0,9.76119402985,48.0
19983,765,6320.36,8.20825974026,400.0,84732.9,110.042727273,400.98,5.62123762376,32.2,43.0,9.63488372093,37.1
19986,1424,10426.25,7.32180477528,300.0,177899.88,124.929691011,419.75,4.47403100775,24.5,153.0,6.90588235294,30.0
19987,1353,9209.14,6.80143279173,400.0,156049.91,115.251041359,444.06,4.99975550122,20.2,114.0,7.32631578947,116.0
19988,1038,4959.2,4.77305101059,300.0,173857.65,167.331713186,408.62,2.85172222222,25.0,62.0,5.8935483871,30.0
19989,818,2988.85,3.63607055961,200.0,77067.12,93.755620438,238.07,2.73082304527,10.3,50.0,5.5066,14.5
19990,1581,9157.64,5.78499052432,200.0,1455290.81,919.324579912,3531.1,3.47087301587,30.0,156.0,8.06217948718,30.0
19991,1693,9796.36,5.76935217903,300.0,118853.18,69.99598351,302.59,2.87939933259,30.0,113.0,5.89610619469,30.6
19992,1095,7598.21,6.93900456621,500.0,138710.24,126.676018265,500.07,4.06738095238,15.0,68.0,7.58529411765,28.1
19993,1013,6343.0,6.24926108374,200.0,76640.07,75.5074581281,237.73,3.51706231454,20.6,50.0,10.16,41.9
19994,990,7444.59,7.51978787879,200.0,62665.56,63.2985454545,205.5,4.02328193833,17.1,73.0,6.86438356164,30.0
19995,1007,6581.37,6.52913690476,110.0,54978.33,54.5419940476,176.61,3.44808695652,19.3,60.0,10.17,33.6
20008,1219,9003.47,7.38594749795,200.0,90768.72,74.4616242822,246.07,4.20271863118,30.0,67.0,10.4026865672,30.0
20009,1247,8602.46,6.881968,100.0,72041.04,57.632832,142.05,5.21609195402,30.0,51.0,9.74705882353,36.2
20010,1251,6707.72,5.35760383387,200.0,82518.99,65.9097364217,236.13,3.26525490196,15.0,62.0,7.08129032258,28.5
20011,1504,8845.67,5.87752159468,100.0,86220.31,57.2892425249,160.76,4.06581349206,24.0,69.0,7.90144927536,25.0
20014,1367,7003.8,5.12348207754,100.0,80151.48,58.6331236284,143.6,2.91494301994,15.0,50.0,4.132,16.8
20015,1485,7124.22,4.79745454545,100.0,72369.44,48.7336296296,119.47,3.29564875491,30.0,24.0,4.99583333333,24.6
20018,1114,6638.38,5.95904847397,300.0,115859.86,104.003464991,347.69,3.69152034261,30.0,38.0,5.03157894737,16.0
20019,1132,5974.52,5.27784452297,300.0,78614.55,69.4474823322,302.6,4.08048969072,22.6,38.0,5.63684210526,30.0
20020,1444,5997.43,4.14760027663,400.0,229534.27,158.737392808,481.07,3.24377690802,27.6,20.0,9.76,30.0
20021,1261,5549.77,4.38370458136,400.0,189454.98,149.648483412,414.11,3.45943925234,10.0,23.0,6.23913043478,17.4
20022,1314,3327.93,2.53267123288,200.0,96353.2,73.3281582953,201.66,2.3308423913,7.1,37.0,5.69459459459,30.0
20023,941,2405.9,2.55674814028,100.0,65308.06,69.40282678,162.3,1.97843902439,11.45,24.0,2.67916666667,9.2
20024,2013,6614.52,3.28590163934,140.0,107926.62,53.6148137109,148.66,2.10744444444,30.0,68.0,4.28823529412,24.6
20025,1748,8279.01,4.73627574371,200.0,98298.09,56.2346052632,263.73,3.3316,20.0,49.0,6.10612244898,30.7
